同じ軸のセットで <A> の <b> と <A> データフレームの <c> と <A> の列 <d> を箱ひげ図でプロットする	plt . boxplot ( [ <A> [ <b> ] , <A> [ <c> ] , <A> [ <d> ] ] )	plt . boxplot ( [ <A> [ <b> ] , <A> [ <c> ] , <A> [ <d> ] ] )
<B> 中のそれぞれのカラムにある <a> の個数の合計を確認する	<B> . isin ( [ <a> ] ) . sum ( )	<B> . isin ( [ <a> ] ) . sum ( )
<b> を <a> 区切りで読み込んで、 <C> とする	<C> = pd . read_csv ( <b> , sep = <a> )	subset = pd . read_csv ( <b> , sep = <a> )
<a> に重複はあるのか表示する	df . duplicated ( subset = <a> )	pd . duplicated ( subset = <a> )
<A> の <b> コラムについての箱ひげ図を描写する	plt . boxplot ( <A> [ <b> ] )	align plt . boxplot ( <A> [ <b> ] )
列 <b> と <c> を大から小へと並び替え、 <A> とする	<A> = df . sort_values ( [ <b> , <c> ] , ascending = False )	<B> = df . sort_values ( [ <b> , <c> ] , ascending = False )
<A> 中の欠損がある行を消して、 <B> にする	<B> = <A> . dropna ( )	dropna = <A> . dropna ( )
さらに、マーカーの輪郭線の色を灰色とする	@option markeredgecolor = 'gray'	@option markeredgecolor = 'gray'
表データ <C> 中の <b> と <a> コラムに重複はあるか確認	<C> . duplicated ( subset = [ <b> , <a> ] )	if <C> . duplicated ( subset = [ <b> , <a> ] ) :
表データ <A> 中の欠損を含む行をドロップし、インプレースする	<A> . dropna ( inplace = True )	<B> . dropna ( inplace = True )
<C> の <b> の名前を <a> に変更して、置き換える	<C> = <C> . rename ( index = { <b> : <a> } )	<E> = <C> . rename ( index = { <b> : <a> } )
そこで、グラフの打点の形をバツ印とする	@option marker = 'x'	@option marker = 'x'
左側のデータのインデックスと右側のデータの <a> 列を項目名として 2 つのデータを一つにまとめ、 <B> とする	<B> = pd . merge ( df1 , df2 , left_index = True , right_on = <a> )	pd . merge ( df1 , df2 , left_index = True , right_on = <a> )
データフレーム <A> を <b> の値を軸にソート	<A> . sort_values ( <b> )	<b> <A> . sort_values ( <b> )
<A> の <b> の値を昇順でソートして、 <A> とする	<A> = <A> . sort_values ( <b> )	<A> = <A> . sort_values ( <b> )
表 <B> の NaN を <A> に置換し、 <C> とする	<C> = <B> . fillna ( <A> )	df = <B> . fillna ( <A> )
<C> の <b> と <a> 表属性の相関係数を見る	<C> [ [ <b> , <a> ] ] . corr ( )	<D> [ [ <b> , <a> ] ] . corr ( )
表データ <A> 中の NaN を <B> とし、置き換える	<A> = <A> . fillna ( <B> )	<A> . fillna ( <B> , inplace = True )
<B> を <a> コラムを元に昇順でソートを <B> にする	<B> = <B> . sort_values ( <a> )	df = <B> . sort_values ( <a> )
同じ x 軸と y 軸で <D> 表 <c> と表 <D> <b> 列と <D> <a> を箱ひげ図で描写する	plt . boxplot ( [ <D> [ <c> ] , <D> [ <b> ] , <D> [ <a> ] ] )	plt . boxplot ( [ <D> [ <c> ] , <D> [ <b> ] , <D> [ <a> ] ] )
左外部結合で <B> 表データと表データ <A> を一つにまとめて、 <C> とする	<C> = pd . merge ( <B> , <A> , how = 'left' )	<C> = pd . merge ( <B> , <A> , how = 'left' )
データフレーム <A> の中の <b> を NaN に置換し、 NaN が存在する行を落とし、置き換える	<A> = <A> . replace ( <b> , np . nan ) . dropna ( )	<A> = <A> . replace ( <b> , np . nan ) . dropna ( )
<C> ( データフレーム ) の <b> 表属性と <a> を値が大きい順にして、置き換える	<C> . sort_values ( [ <b> , <a> ] , ascending = False , inplace = True )	<A> = <C> . sort_values ( [ <b> , <a> ] , ascending = False )
表 <A> の下 <b> 行	<A> . tail ( <b> )	<b> <A> . tail ( <b> )
表データ <A> と <B> を横方向に一つにまとめる	pd . merge ( <A> , <B> )	pd . merge ( <A> , <B> )
表 <A> の未記入の値がある行をドロップし、 <A> とする	<A> = <A> . dropna ( )	dropna = <A> . dropna ( )
<A> のコラム <b> を削除	<A> . drop ( <b> , axis = 1 )	1 . drop ( <b> , axis = 1 )
データフレーム <A> の <b> と <c> を逆順に並び替えて、 <A> とする	<A> = <A> . sort_values ( [ <b> , <c> ] , ascending = False )	sort_values = <A> . sort_values ( [ <b> , <c> ] , ascending = False )
<A> 全体を位置に基づいてソートし、 <B> とする	<B> = <A> . sort_index ( )	<B> = <A> . sort_index ( )
表 <A> の行名を <b> から <c> にリネームして、 <A> とする	<A> = <A> . rename ( index = { <b> : <c> } )	df = <A> . rename ( index = { <b> : <c> } )
ファイル名 <b> を <a> 区切りでデータフレームとして読む	pd . read_csv ( <b> , sep = <a> )	sep = <b> pd . read_csv ( <a> , sep = <b> )
ラベル名を <a> として、 <C> と <B> を折れ線グラフでプロットする	plt . plot ( <C> , <B> , label = <a> )	pd . merge ( <C> , <B> , label = <a> )
同じ軸で <A> データフレーム <b> と <A> データフレーム列 <c> と <A> <d> を箱ひげ図で描画する	plt . boxplot ( [ <A> [ <b> ] , <A> [ <c> ] , <A> [ <d> ] ] )	plt . boxplot ( [ <A> [ <b> ] , <A> [ <c> ] , <A> [ <d> ] ] )
<a> と <b> 表属性を大きい順にソートして、置き換える	df = df . sort_values ( [ <a> , <b> ] , ascending = False )	<A> = df . sort_values ( [ <a> , <b> ] , ascending = False )
重複した最後の行を残して <B> ( データフレーム ) 中の重複した行を削除を <A> とする	<A> = <B> . drop_duplicates ( keep = False )	False = <B> . drop_duplicates ( keep = False )
データフレームをファイル <a> からタブ区切りで読んで、 <B> に代入する	<B> = pd . read_csv ( <a> , sep = '\t' )	pd . read_csv ( <a> , sep = '\t' )
<c> 区切りで表データを <b> から読み込み、 <A> とする	<A> = pd . read_csv ( <b> , sep = <c> )	<A> = pd . read_csv ( <b> , sep = <c> )
表 <A> 全体を <b> に沿ってソートして、 <A> とする	<A> = <A> . sort_values ( <b> )	<A> = <A> . sort_values ( <b> )
列番号 <c> を位置として、 <b> を読み、 <A> とする	<A> = pd . read_csv ( <b> , index_col = <c> )	<b> <A> = pd . read_csv ( <b> , index_col = <c> )
<D> <c> と <D> データフレーム <b> カラムと <D> <a> の箱ひげ図を一枚のグラフで表示する	plt . boxplot ( [ <D> [ <c> ] , <D> [ <b> ] , <D> [ <a> ] ] )	plt . boxplot ( [ <D> [ <c> ] , <D> [ <b> ] , <D> [ <a> ] ] )
<A> の <d> について、 <b> を位置、 <c> を列としたピボットテーブルを作成する	<A> . pivot_table ( index = <b> , columns = <c> , values = <d> )	<A> . pivot_table ( index = <b> , columns = <c> , values = <d> )
データフレーム <A> の全ての列で重複している値がある行を取り除いて、 <B> にする	<B> = <A> . drop_duplicates ( )	<B> = <A> . drop_duplicates ( )
左側のデータの位置と右側のデータの表属性 <a> をキーとして、表 <C> と表 <B> を一つにまとめて、 <D> に代入する	<D> = pd . merge ( <C> , <B> , left_index = True , right_on = <a> )	sns = pd . merge ( <C> , <B> , left_index = True , right_on = <a> )
表 <D> 列 <c> と <D> 表データ <b> と <D> <a> についての箱ひげ図を描画する	plt . boxplot ( [ <D> [ <c> ] , <D> [ <b> ] , <D> [ <a> ] ] )	plt . boxplot ( [ <D> [ <c> ] , <D> [ <b> ] , <D> [ <a> ] ] )
表 <A> の中の未入力の値の個数を見る	<A> . isnull ( ) . sum ( )	x <A> . isnull ( ) . sum ( )
<C> の <b> とカラム <a> に重複はあるのかチェック	<C> . duplicated ( subset = [ <b> , <a> ] )	if <C> . duplicated ( subset = [ <b> , <a> ] ) :
表 <A> 内の列に存在する <b> の個数を求める	<A> . isin ( [ <b> ] ) . sum ( )	<A> . isin ( [ <b> ] ) . sum ( )
表データ <A> の <b> と <c> を値が大きい順に並び替えて、 <A> にする	<A> = <A> . sort_values ( [ <b> , <c> ] , ascending = False )	<B> = <A> . sort_values ( [ <b> , <c> ] , ascending = False )
表データ <B> 内の重複している行を消して、 <A> に代入する	<A> = <B> . drop_duplicates ( )	df = <B> . drop_duplicates ( )
表データ <A> に存在する <b> を未入力の値に置換し、 <A> とする	<A> = <A> . replace ( <b> , np . nan )	<b> <A> = <A> . replace ( <b> , np . nan )
表データ <A> 表属性 <b> と表 <A> <c> と <A> 表属性 <d> の箱ひげ図を一枚のグラフで描画する	plt . boxplot ( [ <A> [ <b> ] , <A> [ <c> ] , <A> [ <d> ] ] )	plt . boxplot ( [ <A> [ <b> ] , <A> [ <c> ] , <A> [ <d> ] ] )
表データ <B> と <C> を結合して、 <A> にする	<A> = pd . merge ( <B> , <C> )	df = pd . merge ( <B> , <C> )
<B> の <a> を datetime 型に変換する	pd . to_datetime ( <B> [ <a> ] )	sns . pd ( <B> [ <a> ] )
重複する最後の行を残して <A> ( データフレーム ) 中の重複する行を削除して、 <A> とする	<A> = <A> . drop_duplicates ( keep = False )	drop_duplicates = <A> . drop_duplicates ( keep = False )
表データ <A> 中の <b> 表属性に重複がある行をドロップを <A> にする	<A> = <A> . drop_duplicates ( subset = <b> )	df = <A> . drop_duplicates ( subset = <b> )
同じ x 軸と y 軸で <D> 表 <c> 表属性と表 <D> <b> と <D> <a> 表属性を箱ひげ図でプロットする	plt . boxplot ( [ <D> [ <c> ] , <D> [ <b> ] , <D> [ <a> ] ] )	plt . boxplot ( [ <D> [ <c> ] , <D> [ <b> ] , <D> [ <a> ] ] )
<b> と <c> 列を大きい順にソートして、 <A> とする	<A> = <A> . sort_values ( [ <b> , <c> ] , ascending = False )	False = df . sort_values ( [ <b> , <c> ] , ascending = False )
表 <A> の中の NaN をドロップを <B> とする	<B> = <A> . dropna ( )	<B> = <A> . dropna ( )
データフレーム <B> 全体を <c> を軸にソートし、 <A> にする	<A> = <B> . sort_values ( <c> )	= <B> . sort_values ( <c> )
表 <D> <c> と <D> 表データ <b> と <D> <a> についての箱ひげ図をプロットする	plt . boxplot ( [ <D> [ <c> ] , <D> [ <b> ] , <D> [ <a> ] ] )	plt . boxplot ( [ <D> [ <c> ] , <D> [ <b> ] , <D> [ <a> ] ] )
データフレーム <A> 全体をカラム <b> の値を元にソートし、置き換える	<A> = <A> . sort_values ( <b> )	<A> . sort_values ( <b> , inplace = True )
表 <B> の未記入の値を <A> とし、インプレースする	<B> . fillna ( <A> , inplace = True )	<A> . fillna ( <B> , inplace = True )
表 <B> 全体を <a> を軸に並び替えて、置き換える	<B> . sort_values ( <a> , inplace = True )	<B> = <B> . sort_values ( <a> )
表データ <A> の <b> カラムが <c> 以上のデータ	<A> [ <A> [ <b> ] >= <c> ]	<A> [ <A> [ <b> ] >= <c> ]
表 <A> 内に重複があるのかどうか表示する	<A> . duplicated ( )	df . duplicated ( )
列番号 <b> をインデックスと設定して、 <a> ファイルパスから読む	pd . read_csv ( <a> , index_col = <b> )	pd . read_csv ( <a> , index_col = <b> )
データフレーム <A> の先頭 <b> 行	<A> . head ( <b> )	head . head ( <b> )
データフレーム <B> のそれぞれのカラムにある <a> の個数の合計値を計算する	<B> . isin ( [ <a> ] ) . sum ( )	<B> . isin ( [ <a> ] ) . sum ( )
データフレーム <A> 全体を <b> を軸にソートし、置き換える	<A> . sort_values ( <b> , inplace = True )	<A> . sort_values ( <b> , inplace = True )
データフレーム <A> の <b> 行目を落として、インプレースする	<A> . drop ( <b> , inplace = True )	df . drop ( <b> , inplace = True )
<A> 中の列に存在する <b> の個数を調べる	<A> . isin ( [ <b> ] ) . sum ( )	<A> . isin ( [ <b> ] ) . sum ( )
ビン数を <B> 、ビンのラベルをリスト <A> として、表データ <D> の <c> をビン分割し、 <E> に代入する	<E> = pd . cut ( <D> [ <c> ] , <B> , label = <A> )	= pd . cut ( <D> [ <c> ] , <B> , label = <A> )
凡例の場所を最も適切な位置に設定する	plt . legend ( loc = 'best' )	legend . loc = 'best' )
データフレーム <A> を位置に沿ってソートして、 <A> にする	<A> = <A> . sort_index ( )	sort_index = <A> . sort_index ( )
表 <A> 中に存在する <b> を未記入の値とする	<A> . replace ( <b> , np . nan )	x <A> . replace ( <b> , np . nan )
表 <B> の欠損値をドロップし、 <A> とする	<A> = <B> . dropna ( )	<A> = <B> . dropna ( )
表 <A> の未入力の値を削除し、 <B> とする	<B> = <A> . dropna ( )	<B> = <A> . dropna ( )
<A> ( データフレーム ) の <b> を昇順にソートして、 <A> とする	<A> = <A> . sort_values ( <b> )	<A> = <A> . sort_values ( <b> )
<b> 区切りで表データを <a> から読み込む	pd . read_csv ( <a> , sep = <b> )	pd . read_csv ( <a> , sep = <b> )
<a> カラムと <b> に重複があるのかチェック	df . duplicated ( subset = [ <a> , <b> ] )	if df . duplicated ( subset = [ <a> , <b> ] ) :
データフレーム <A> の列名を <b> から <c> に、 <d> から <e> にリネームし、 <A> にする	<A> = <A> . rename ( columns = { <b> : <c> , <d> : <e> } )	<F> = <A> . rename ( columns = { <b> : <c> , <d> : <e> } )
<B> 中の <a> コラムに重複があるか表示してみる	<B> . duplicated ( subset = <a> )	df . duplicated ( subset = <a> )
表データ <A> の <c> の年を  <A> [ <b> ] に代入する	<A> [ <b> ] = <A> [ <c> ] . dt . year	plt . boxplot ( [ <A> [ <b> ] , <A> [ <c> ] , <A> [ <d> ] ] )
<A> を位置でソートを <B> にする	<B> = <A> . sort_index ( )	= <A> . sort_index ( )
表 <B> 内のそれぞれの列にある <a> の個数の合計値を表示する	<B> . isin ( [ <a> ] ) . sum ( )	<B> . isin ( [ <a> ] ) . sum ( )
データフレーム <A> の下 <b> 行を確認する	<A> . tail ( <b> )	<b> <A> . tail ( <b> )
表データ <A> の表属性 <b> ごとに表属性 <c> の平均	<A> . groupby ( [ <b> ] ) [ <c> ] . mean ( )	<A> . groupby ( [ <b> ] ) [ <c> ] . mean ( )
左側のデータのインデックスと右側のデータの <a> 表属性を項目名として 2 つのデータを一つにまとめ、 <B> とする	<B> = pd . merge ( df1 , df2 , left_index = True , right_on = <a> )	pd . merge ( df1 , df2 , left_index = True , right_on = <a> )
<A> ( データフレーム ) の <b> と <c> カラムを値が大きい順にソートする	<A> . sort_values ( [ <b> , <c> ] , ascending = False )	sns . sort_values ( [ <b> , <c> ] , ascending = False )
表データ <B> を <a> に沿ってソートし、 <C> にする	<C> = <B> . sort_values ( <a> )	df = <B> . sort_values ( <a> )
表データ <D> の <a> について、 <c> をインデックス、 <b> 列を列としたピボットテーブルを作成して、 <E> にする	<E> = <D> . pivot_table ( index = <c> , columns = <b> , values = <a> )	<A> = <D> . pivot_table ( index = <c> , columns = <b> , values = <a> )
<A> の <b> の月を表示する	<A> [ <b> ] . dt . month	<A> [ <b> ] . dt . month
表データ <C> の <a> カラムの月を見、  <C> [ <b> ] とする	<C> [ <b> ] = <C> [ <a> ] . dt . month	<b> <C> [ <a> ] = <C> [ <a> ] . dt . month
データフレーム <A> 中のカテゴリ変数を数値データにし、 <A> とする	<A> = pd . get_dummies ( <A> )	start = pd . get_dummies ( <A> )
データフレーム <A> 中の重複する行を削除し、置き換える	<A> = <A> . drop_duplicates ( )	df . drop_duplicates ( inplace = True )
グラフの y 軸	x 軸 = x 軸|グラフの x 軸| x 座標	sns . pairplot ( font = 'IPAexGothic' )
同じグラフ内で表データ <D> <c> と <D> 表データ <b> と <D> <a> カラムを箱ひげ図で描画する	plt . boxplot ( [ <D> [ <c> ] , <D> [ <b> ] , <D> [ <a> ] ] )	plt . boxplot ( [ <D> [ <c> ] , <D> [ <b> ] , <D> [ <a> ] ] )
一番左の列を位置に、 <b> ファイルからデータフレームとを読み込み、 <A> に代入する	<A> = pd . read_csv ( <b> , index_col = 0 )	<b> <A> = pd . read_csv ( <b> , index_col = 0 )
同じグラフ内で <A> の <b> と <A> の <c> 列と <A> の <d> 列を箱ひげ図でプロットする	plt . boxplot ( [ <A> [ <b> ] , <A> [ <c> ] , <A> [ <d> ] ] )	plt . boxplot ( [ <A> [ <b> ] , <A> [ <c> ] , <A> [ <d> ] ] )
<B> 内の <a> に重複があるならば	if <B> . duplicated ( subset = <a> ) :	duplicated if <B> . duplicated ( subset = <a> ) :
表データ <B> の中にある <c> を未記入の値に置換し、 <A> にする	<A> = <B> . replace ( <c> , np . nan )	sns = <B> . replace ( <c> , np . nan )
表データ <A> 内の NaN を <B> に置換する	<A> . fillna ( <B> )	<A> . fillna ( <B> )
<B> を <a> を軸に並び替える	<B> . sort_values ( <a> )	<B> . sort_values ( <a> )
表 <A> 中の <b> 列と <c> に重複がある場合	if <A> . duplicated ( subset = [ <b> , <c> ] ) :	plt . duplicated ( subset = [ <b> , <c> ] ) :
表データ <A> 内の欠損を直前の行の値で補い、置き換える	<A> . fillna ( method = 'ffill' , inplace = True )	<A> . fillna ( method = 'ffill' , inplace = True )
データフレーム <B> の位置 <c> の名前を <d> にリネームし、 <A> にする	<A> = <B> . rename ( index = { <c> : <d> } )	<A> = <B> . rename ( index = { <c> : <d> } )
表データ <B> 中に存在する <a> を未入力の値に置換し、置き換える	<B> . replace ( <a> , np . nan , inplace = True )	<D> . replace ( <a> , np . nan , inplace = True )
データフレーム <B> を <a> に沿ってソートし、再代入する	<B> = <B> . sort_values ( <a> )	<B> = <B> . sort_values ( <a> )
データフレーム <B> の <a> をインデックスとして、 <B> とする	<B> = <B> . set_index ( <a> )	set_index = <B> . set_index ( <a> )
そこで、黄緑で表示することとする	@option color = 'greenyellow'	@option color = 'greenyellow' )
表データ <A> の <b> コラムと <A> の <c> と <A> の <d> についての箱ひげ図を描く	plt . boxplot ( [ <A> [ <b> ] , <A> [ <c> ] , <A> [ <d> ] ] )	plt . boxplot ( [ <A> [ <b> ] , <A> [ <c> ] , <A> [ <d> ] ] )
データフレーム <A> の全ての列で重複している値がある行をドロップし、インプレースする	<A> . drop_duplicates ( inplace = True )	<A> . drop_duplicates ( inplace = True )
<a> 番目の列をインデックスに、 <b> ファイルを表に格納して、 <C> にする	<C> = pd . read_csv ( <b> , index_col = <a> )	<D> = pd . read_csv ( <b> , index_col = <a> )
表 <A> を <b> に基づいてソートする	<A> . sort_values ( <b> )	<A> . sort_values ( <b> )
<D> の <c> と表属性 <b> ごとに <a> 表属性の値の合計値	<D> . groupby ( [ <c> , <b> ] ) [ <a> ] . sum ( )	groupby . groupby ( [ <b> , <a> ] ) [ <a> ] . sum ( )
一番左の列をインデックスにして、 <a> を読み、 <B> とする	<B> = pd . read_csv ( <a> , index_col = 0 )	<D> = pd . read_csv ( <a> , index_col = 0 )
表 <A> の中に存在する <b> を NaN とする	<A> . replace ( <b> , np . nan )	x <A> . replace ( <b> , np . nan )
<b> 列を順番になるようにソートを <A> とする	<A> = df . sort_values ( <b> )	<A> = df . sort_values ( <b> )
<b> というエクセルデータの <a> 番目のシートを読んで、 <C> とする	<C> = pd . read_excel ( <b> , sheet_name = <a> )	df = pd . read_excel ( <b> , sheet_name = <a> )
データフレーム <B> の <a> についてのヒストグラムを表示する	plt . hist ( <B> [ <a> ] )	pd . hist ( <B> [ <a> ] )
データフレーム <A> 内の欠損の合計を確認する	<A> . isnull ( ) . sum ( )	x <A> . isnull ( ) . sum ( )
<B> を <a> という名前で書き出す	<B> . to_csv ( <a> )	plt . savefig ( <a> )
表 <C> の <b> が <a> 以上のデータ	<C> [ <C> [ <b> ] >= <a> ]	<A> [ <C> [ <b> ] >= <a> ]
データフレーム <C> の <b> カラムとカラム <a> を値が大きい順にソートを <C> に代入する	<C> = <C> . sort_values ( [ <b> , <a> ] , ascending = False )	df = <C> . sort_values ( [ <b> , <a> ] , ascending = False )
表 <A> 中にある <b> を未記入の値に置換する	<A> . replace ( <b> , np . nan )	sns . replace ( <b> , np . nan )
データフレーム <B> の末尾 <a> 行	<B> . tail ( <a> )	<B> . tail ( <a> )
表データ <B> の未入力の値を <A> に置き換え、 <B> にする	<B> = <B> . fillna ( <A> )	<B> = <B> . fillna ( <A> )
表 <A> の NaN を落として、再代入する	<A> = <A> . dropna ( )	<B> = <A> . dropna ( )
<B> の <a> に重複があるかどうか表示してみる	<B> . duplicated ( subset = <a> )	df . duplicated ( subset = <a> )
データフレーム <B> のカラム <c> をソートを <A> にする	<A> = <B> . sort_values ( <c> )	<A> = <B> . sort_values ( <c> )
表データ <B> に存在する <c> を未入力の値として、 <A> とする	<A> = <B> . replace ( <c> , np . nan )	@option replace = <B> . replace ( <c> , np . nan )
データフレーム <A> 中の重複する行を落として、置き換える	<A> = <A> . drop_duplicates ( )	<A> . drop_duplicates ( inplace = True )
データフレーム <A> のコラム <b> をグループ化して、値ごとのデータ数を求める	<A> . groupby ( <b> ) . size ( )	<b> <A> . groupby ( <b> ) . size ( )
表 <A> のコラム <b> をグループ化して、値ごとのデータ件数を求める	<A> . groupby ( <b> ) . size ( )	<b> <A> . groupby ( <b> ) . size ( )
同じ軸のセットで表 <D> <c> と <D> 表 <b> と <D> <a> を箱ひげ図で描画する	plt . boxplot ( [ <D> [ <c> ] , <D> [ <b> ] , <D> [ <a> ] ] )	plt . boxplot ( [ <D> [ <c> ] , <D> [ <b> ] , <D> [ <a> ] ] )
<a> という列を削除を <B> とする	<B> = df . drop ( <a> , axis = 1 )	<D> = df . drop ( <a> , axis = 1 )
表属性 <b> と <a> 表属性に重複はあるのか	df . duplicated ( subset = [ <b> , <a> ] )	if df . duplicated ( subset = [ <b> , <a> ] ) :
<C> 中の <b> と列 <a> に重複が存在するのか確認する	<C> . duplicated ( subset = [ <b> , <a> ] )	<D> . duplicated ( subset = [ <b> , <a> ] )
データフレーム <B> のカラム <a> をソートを <C> にする	<C> = <B> . sort_values ( <a> )	df = <B> . sort_values ( <a> )
データフレーム <B> 内の <a> に重複があるかどうか	<B> . duplicated ( subset = <a> )	df . duplicated ( subset = <a> )
表 <A> の <b> をグループ化して、値ごとのデータ件数を算出する	<A> . groupby ( <b> ) . size ( )	<b> <A> . groupby ( <b> ) . size ( )
データフレーム <A> の中のそれぞれのカラムに存在する <b> の個数の合計値	<A> . isin ( [ <b> ] ) . sum ( )	<b> . isin ( [ <a> ] ) . sum ( )
データフレーム <A> 内の <b> と <c> に重複が存在するのかを調べる	<A> . duplicated ( subset = [ <b> , <c> ] )	if <A> . duplicated ( subset = [ <b> , <c> ] ) :
CSV ファイル <b> ( ファイル名 ) から表を <a> 区切りで読み、 <C> にする	<C> = pd . read_csv ( <b> , sep = <a> )	<D> = pd . read_csv ( <b> , sep = <a> )
表データ <C> 中の <b> とカラム <a> に重複があるのか確認する	<C> . duplicated ( subset = [ <b> , <a> ] )	if <C> . duplicated ( subset = [ <b> , <a> ] ) :
表データ <B> 内のそれぞれのカラムにある <a> の個数の合計値を確認する	<B> . isin ( [ <a> ] ) . sum ( )	<B> . isin ( [ <a> ] ) . sum ( )
同じグラフ内で表データ <D> の <c> と <b> と <a> 表属性を箱ひげ図で描写する	plt . boxplot ( [ <D> [ <c> ] , <D> [ <b> ] , <D> [ <a> ] ] )	plt . boxplot ( [ <D> [ <c> ] , <D> [ <b> ] , <D> [ <a> ] ] )
<a> カラムを小さい順にして、再代入する	df = df . sort_values ( <a> )	df = df . sort_values ( <a> )
表データ <B> 内のそれぞれのカラムに存在する <a> の個数の合計値	<B> . isin ( [ <a> ] ) . sum ( )	<B> . isin ( [ <a> ] ) . sum ( )
エクセルファイル <b> の <a> シート名から読む	pd . read_excel ( <b> , sheet_name = <a> )	plt . read_excel ( <b> , sheet_name = <a> ) )
表 <A> 内の <b> 列に重複がある行を落として、 <A> とする	<A> = <A> . drop_duplicates ( subset = <b> )	<A> = <A> . drop_duplicates ( subset = <b> )
エクセルファイル <b> の <c> シート名からデータフレームを読み、 <A> にする	<A> = pd . read_excel ( <b> , sheet_name = <c> )	pd . read_excel ( <A> , sheet_name = <b> , sheet_name = <c> )
表データ <A> 中の <b> コラムと <c> に重複はあるのかどうか見る	<A> . duplicated ( subset = [ <b> , <c> ] )	if <A> . duplicated ( subset = [ <b> , <c> ] ) :
表 <B> 全体を列 <a> の値に基づいてソートし、置き換える	<B> . sort_values ( <a> , inplace = True )	<B> = <B> . sort_values ( <a> )
