コラム <A> と <B> コラムに重複はあるかどうか確認を表示する	df . duplicated ( subset = [ <A> , <B> ] )	. duplicated ( subset = [ <A> , <B> ] )
表データ <A> 内の重複する値がある行を取り除く	<A> . drop_duplicates ( )	'words' <A> . drop_duplicates ( )
同じ軸のセットで表 <A> の <B> 表属性と <C> 表属性と <D> 表属性を箱ひげ図でプロットする	plt . boxplot ( [ <A> [ <B> ] , <A> [ <C> ] , <A> [ <D> ] ] )	plt . boxplot ( [ <A> [ <B> ] , <A> [ <C> ] , <A> [ <D> ] ] )
そこで、マーカーの形状の輪郭色はシアンである	markeredgecolor = 'cyan'	markeredgecolor = 'cyan'
表 <A> の表属性 <B> の名前を <C> に変更して、置き換える	<A> = <A> . rename ( columns = { <B> : <C> } )	rename <A> . rename ( columns = { <B> : <C> } , inplace = True )
表データ <A> のカラム <B> 、 <C> 、 <D>	<A> [ [ <B> , <C> , <D> ] ]	'words' <A> [ <B> , <C> , <D> ] ]
<B> という名前のエクセルデータの <C> のシートからデータフレームを読み、 <A> にする	<A> = pd . read_excel ( <B> , sheet_name = <C> )	<A> = pd . read_excel ( <B> , sheet_name = <C> )
表データ <A> の元の位置をリセットして、再代入する	<A> = <A> . reset_index ( drop = True )	reset_index = <A> . reset_index ( drop = True )
表データ <A> と表データ <B> に対して、 <C> 列をキーとしてデータを結合する	pd . merge ( <A> , <B> , on = <C> )	pd . merge ( <A> , <B> , on = <C> )
表 <A> の列 <C> の時間を調べて、  <A> [ <B> ] に代入する	<A> [ <B> ] = <A> [ <C> ] . dt . hour	<A> [ <B> ] = <A> [ <C> ] . dt . hour
<A> 列と列 <B> に重複はあるかチェック	df . duplicated ( subset = [ <A> , <B> ] )	<A> . duplicated ( subset = [ <B> , <C> ] )
左側のデータのインデックスと右側のデータの列 <D> をキーとして、データフレーム <B> とデータフレーム <C> をマージし、 <A> とする	<A> = pd . merge ( <B> , <C> , left_index = True , right_on = <D> )	<A> = pd . merge ( <B> , <C> , left_index = True , right_on = <D> )
<A> の上 5 行	<A> . head ( )	X . head ( <A> )
表データを CSV ファイル <B> からカンマ区切りで読み込み、 <A> に代入する	<A> = pd . read_csv ( <B> , sep = ',' )	<A> = pd . read_csv ( <B> , sep = ',' )
<A> の <B> 列の一意の値	<A> [ <B> ] . unique ( )	<A> [ <B> ] . unique ( )
一番左の列を位置に指定して、 <B> ファイル名をデータフレームとして読み、 <A> にする	<A> = pd . read_csv ( <B> , index_col = 0 )	<A> = pd . read_csv ( <B> , index_col = 0 )
データフレーム <A> の表属性 <B> と表 <A> の <C> 表属性と <A> 表の表属性 <D> についての箱ひげ図をプロットする	plt . boxplot ( [ <A> [ <B> ] , <A> [ <C> ] , <A> [ <D> ] ] )	sns . boxplot ( [ <A> [ <B> ] , <A> [ <C> ] , <A> [ <D> ] ] )
<A> のカラム <B> をソートして、 <A> とする	<A> = <A> . sort_values ( <B> )	X = <A> . sort_values ( <B> )
<A> ( データフレーム ) の <B> コラムを順番になるようにし、 <A> とする	<A> = <A> . sort_values ( <B> )	X = <A> . sort_values ( <B> )
表データ <B> 内の <C> コラムに重複がある行を削除を <A> にする	<A> = <B> . drop_duplicates ( subset = <C> )	x = <B> . drop_duplicates ( subset = <C> )
データフレーム <A> の <B> についての要約統計量	<A> [ <B> ] . describe ( )	plt . describe ( <A> [ <B> ] )
データフレーム <A> 全体を表属性 <B> を元にソートする	<A> . sort_values ( <B> )	<A> . sort_values ( <B> )
<A> の NaN を <B> に置換して、再代入する	<A> = <A> . fillna ( <B> )	'words' = <A> . fillna ( <B> )
両方の列を使って <A> ( データフレーム ) と <B> 表データを一つにまとめる	pd . merge ( <A> , <B> , how = 'outer' )	pd . merge ( <A> , <B> , how = 'outer' )
<C> カラムをキーとして、表 <A> と <B> 表を結合する	pd . merge ( <A> , <B> , on = <C> )	pd . merge ( <A> , <B> , on = <C> )
<A> の最初の <B> 行	<A> . head ( <B> )	<A> . head ( <B> )
データフレーム <A> の全ての列で重複している行をドロップする	<A> . drop_duplicates ( )	'words' <A> . drop_duplicates ( )
表データ <B> 内の重複した行を削除を <A> とする	<A> = <B> . drop_duplicates ( )	'words' = <B> . drop_duplicates ( )
表データ <A> の中の <B> 表属性に重複がある行を削除して、置き換える	<A> = <A> . drop_duplicates ( subset = <B> )	encoding = <A> . drop_duplicates ( subset = <B> )
グラフの x 軸を <A> とした <B> の棒グラフを描画する	plt . bar ( <A> , <B> )	plt . barh ( <A> , <B> )
ビン数を <D> 、ビンのラベルを <E> リストとして、表データ <B> のカラム <C> を分割して、 <A> に代入する	<A> = pd . cut ( <B> [ <C> ] , <D> , label = <E> )	= pd . cut ( <A> [ <B> ] , <C> , label = <D> )
データフレーム <B> と <C> 表データを横方向に結合し、 <A> にする	<A> = pd . merge ( <B> , <C> )	alpha = pd . merge ( <B> , <C> )
表 <A> 中の重複要素がある行を取り除き、再代入する	<A> = <A> . drop_duplicates ( )	df = <A> . drop_duplicates ( )
表 <A> の <B> カラムが <C> より少ないデータ	<A> [ <A> [ <B> ] <  <C> ]	<A> [ <A> [ <B> ] < <C> ]
表 <A> と表データ <B> を縦方向に一つにまとめる	pd . concat ( [ <A> , <B> ] )	pd . concat ( [ <A> , <B> ] )
ビン数を <C> 、ビンのラベルをリスト <D> として、 <A> 表データの列 <B> を分割する	pd . cut ( <A> [ <B> ] , <C> , label = <D> )	cut pd . cut ( <A> [ <B> ] , <C> , label = <D> )
グラフの大きさを <A> x6 に変更する	plt . figure ( figsize = ( <A> , 6 ) )	hidden_layer_sizes = ( <A> , 6 ) )
データフレーム <A> と表データ <B> に対して、 <C> コラムをキーとしてデータを内部結合する	pd . merge ( <A> , <B> , on = <C> )	pd . merge ( <A> , <B> , on = <C> )
y 軸の軸ラベルを <A> に設定する	plt . ylabel ( <A> )	plt . ylabel ( <A> )
<A> 列を順にソートし、置き換える	df = df . sort_values ( <A> )	df . sort_values ( <A> , inplace = True )
そこで、赤で表示する	color = 'red'	sep = 'red'
表データ <A> の <B> カラムについての箱ひげ図を描画する	plt . boxplot ( <A> [ <B> ] )	plt . boxplot ( <A> [ <B> ] )
そこで、ランプ関数を活性化関数とする	activation = 'relu'	color = 'purple'
表 <A> 全体を位置を元にソートを <A> にする	<A> = <A> . sort_index ( )	<A> = <A> . sort_index ( )
<A> <B> 列と <A> 表データ <C> 列と <A> 表データ列 <D> の箱ひげ図を一枚のグラフで作図する	plt . boxplot ( [ <A> [ <B> ] , <A> [ <C> ] , <A> [ <D> ] ] )	sns . boxplot ( [ <A> [ <B> ] , <A> [ <C> ] , <A> [ <D> ] ] )
表データ <A> の列 <B> と列 <C> の相関を見る	<A> [ [ <B> , <C> ] ] . corr ( )	<A> [ [ <B> , <C> ] ] . corr ( )
ビン数を <D> 、ビンの名前を 0 始まりの連番として、 <B> 表の <C> コラムをビン分割して、 <A> にする	<A> = pd . cut ( <B> [ <C> ] , <D> , label = False )	plt . cut ( <A> [ <B> ] , <C> , label = False )
<B> というエクセルデータの <C> シート名を読んで、 <A> とする	<A> = pd . read_excel ( <B> , sheet_name = <C> )	X = pd . read_excel ( <B> , sheet_name = <C> )
同じ x 軸と y 軸で表 <A> のカラム <B> と <C> カラムとカラム <D> を箱ひげ図で作図する	plt . boxplot ( [ <A> [ <B> ] , <A> [ <C> ] , <A> [ <D> ] ] )	sns . boxplot ( [ <A> [ <B> ] , <A> [ <C> ] , <A> [ <D> ] ] )
表 <A> 中の <B> コラムと <C> コラムに重複はあるかどうかチェック	<A> . duplicated ( subset = [ <B> , <C> ] )	<A> . duplicated ( subset = [ <B> , <C> ] )
<A> とデータフレーム <B> を一つにまとめる	pd . merge ( <A> , <B> )	pd . merge ( <A> , <B> )
カラム <A> とカラム <B> を大きい順に並び替え、インプレースする	df . sort_values ( [ <A> , <B> ] , ascending = False , inplace = True )	df . sort_values ( [ <A> , <B> ] , ascending = False , inplace = True )
度数分布図で <A> を描写する	plt . hist ( <A> )	sklearn . hist ( <A> )
データフレーム <A> の <C> コラムの秒を確認し、  <A> [ <B> ] とする	<A> [ <B> ] = <A> [ <C> ] . dt . second	<A> [ <B> ] = <A> [ <C> ] . dt . second
表データ <A> 全体をコラム <B> に基づいてソートする	<A> . sort_values ( <B> )	<A> . sort_values ( <B> )
表データ <A> カラム <B> とデータフレーム <A> <C> カラムとデータフレーム <A> カラム <D> の箱ひげ図を一枚のグラフで作図する	plt . boxplot ( [ <A> [ <B> ] , <A> [ <C> ] , <A> [ <D> ] ] )	sns . boxplot ( [ <A> [ <B> ] , <A> [ <C> ] , <A> [ <D> ] ] )
表 <A> 内の <B> 表属性に重複がある行を消して、再代入する	<A> = <A> . drop_duplicates ( subset = <B> )	drop_duplicates = <A> . drop_duplicates ( subset = <B> )
データフレーム <A> の未記入の値	<A> . isnull ( ) . sum ( )	<A> . isnull ( ) . sum ( )
<B> に関数 <C> を適用して、コラム <A> とする	df [ <A> ] = <B> . map ( <C> )	<A> [ <B> ] = df . map ( <C> )
表データ <A> の <B> コラムに重複はある場合	if <A> . duplicated ( subset = <B> ) :	for if <A> . duplicated ( subset = <B> ) :
データフレーム <A> の形状を調べる	<A> . shape	<A> . shape
データフレーム <A> の行数と列数を表示する	<A> . shape	<A> . shape
もし <A> 内に重複があるのならば	if <A> . duplicated ( ) :	mode = <A> . duplicated ( ) :
表データ <A> の <B> 行から最後までを見る	<A> [ <B> : ]	'words' <A> [ <B> : ]
<B> 番目の列を位置に、 <A> ファイル名を表データに格納する	pd . read_csv ( <A> , index_col = <B> )	pd . read_csv ( <A> , index_col = <B> )
表データ <A> 中の NaN を削除し、置き換える	<A> = <A> . dropna ( )	df . dropna ( inplace = True )
<A> のカラム <B> と <C> カラムと <D> カラムについての箱ひげ図を表示する	plt . boxplot ( [ <A> [ <B> ] , <A> [ <C> ] , <A> [ <D> ] ] )	plt . boxplot ( [ <A> [ <B> ] , <A> [ <C> ] , <A> [ <D> ] ] )
表データ <A> 全体を <B> カラムの値を元に昇順でソートして、再代入する	<A> = <A> . sort_values ( <B> )	for <A> = <A> . sort_values ( <B> )
データフレーム <A> の列 <B> の NaN を <B> 列の平均値で穴埋めする	<A> [ <B> ] . fillna ( <A> [ <B> ] . mean ( ) )	'words' <A> [ <B> ] . fillna ( <A> [ <B> ] . mean ( ) )
表 <A> の表属性 <B> を中央値で分割する	pd . qcut ( <A> [ <B> ] , 2 )	pd . qcut ( <A> [ <B> ] , 2 )
同じ軸で <A> 表データ表属性 <B> と <A> 表データ表属性 <C> と <A> 表データ <D> 表属性を箱ひげ図で描画する	plt . boxplot ( [ <A> [ <B> ] , <A> [ <C> ] , <A> [ <D> ] ] )	sns . boxplot ( [ <A> [ <B> ] , <A> [ <C> ] , <A> [ <D> ] ] )
表データ <A> <B> 列と <A> 表データ列 <C> と表データ <A> <D> 列の箱ひげ図を一枚のグラフで描画する	plt . boxplot ( [ <A> [ <B> ] , <A> [ <C> ] , <A> [ <D> ] ] )	sns . boxplot ( [ <A> [ <B> ] , <A> [ <C> ] , <A> [ <D> ] ] )
<B> コラムに重複がある行を削除を <A> とする	<A> = df . drop_duplicates ( subset = <B> )	plt . drop_duplicates ( subset = <B> )
表 <A> の列 <B> に重複がある行をドロップする	<A> . drop_duplicates ( subset = <B> )	'words' <A> . drop_duplicates ( subset = <B> )
そこで、グラフの色を赤紫色とする	color = 'magenta'	markerfacecolor = 'magenta'
データフレーム <A> を <B> ファイル名というファイル名で書き出す	<A> . to_csv ( <B> )	savefig <A> . to_csv ( <B> )
<A> ( データフレーム ) の <B> 表属性を順にして、置き換える	<A> = <A> . sort_values ( <B> )	<A> = <A> . sort_values ( <B> )
一番左の列をインデックスにして、 <B> ファイルパスから読み込み、 <A> にする	<A> = pd . read_csv ( <B> , index_col = 0 )	<A> = pd . read_csv ( <B> , index_col = 0 )
<A> 表属性と表属性 <B> に重複は存在するのか表示してみる	df . duplicated ( subset = [ <A> , <B> ] )	<A> . duplicated ( subset = [ <B> , <C> ] )
<A> コラムに重複がある行を drop して、インプレースする	df . drop_duplicates ( subset = <A> , inplace = True )	<A> . drop_duplicates ( subset = <A> , inplace = True )
先頭の列を位置として、 <B> ファイルを読んで、 <A> とする	<A> = pd . read_csv ( <B> , index_col = 0 )	<A> = pd . read_csv ( <B> , index_col = 0 )
<B> を <C> 区切りで読んで、 <A> にする	<A> = pd . read_csv ( <B> , sep = <C> )	<A> = pd . read_csv ( <B> , sep = <C> )
そこで、始まりは <A> とする	start = <A>	bins = <A>
表データ <A> 列 <B> と表データ <A> 列 <C> と <A> 表データ列 <D> の箱ひげ図を一枚のグラフで描画する	plt . boxplot ( [ <A> [ <B> ] , <A> [ <C> ] , <A> [ <D> ] ] )	sns . boxplot ( [ <A> [ <B> ] , <A> [ <C> ] , <A> [ <D> ] ] )
表データ <A> の <C> 列の時間を  <A> [ <B> ] にする	<A> [ <B> ] = <A> [ <C> ] . dt . hour	markeredgewidth = <A> [ <B> ] . dt . hour
エクセルファイル <B> のシート全部をデータフレームとして読み込んで、 <A> とする	<A> = pd . read_excel ( <B> , sheet_name = None )	<A> = pd . read_excel ( <B> , sheet_name = None )
<C> 番目の列を位置として、パス <B> をデータフレームとして読んで、 <A> とする	<A> = pd . read_csv ( <B> , index_col = <C> )	<A> = pd . read_csv ( <B> , index_col = <C> )
データフレーム <A> の表属性 <B> と <C> 表属性ごとに <D> 表属性の値の合計を算出する	<A> . groupby ( [ <B> , <C> ] ) [ <D> ] . sum ( )	<A> . groupby ( [ <B> , <C> ] ) [ <D> ] . sum ( )
そこで、グラフの種類としてヒストグラムを使用する	kind = 'hist'	kind = 'hist'
<A> 中の表属性 <B> に重複はあるのか確認	<A> . duplicated ( subset = <B> )	'words' <A> . duplicated ( subset = <B> )
そこで、マーカーの種類のエッジ色は紺色を用いる	markeredgecolor = 'navy'	markerfacecolor = 'navy'
データフレーム <B> と <C> 表データを縦方向で結合し、 <A> とする	<A> = pd . concat ( [ <B> , <C> ] )	X = pd . concat ( [ <B> , <C> ] )
データフレーム ( <A> ) を <B> 表属性毎に繰り返し	for i , df in enumerate ( <A> . groupby ( <B> ) ) :	pd . for i ( <A> , <B> ) :
データフレーム <A> のコラム '名前' を全て <B> ( 文字列 ) にする	<A> [ '性別' ] = [ <B> ] * len ( <A> )	fillchar = <A> [ <B> ] * len ( <A> )
表データ <B> の振り直して、元のインデックスを削除して、 <A> にする	<A> = <B> . reset_index ( drop = True )	alpha = <B> . reset_index ( drop = True )
そこで、マーカーの種類の大きさは <A> をする	markersize = <A>	markersize = <A>
データフレーム <B> を <C> コラムの値に基づいてソートして、 <A> とする	<A> = <B> . sort_values ( <C> )	<B> = <C> . sort_values ( <C> )
データフレーム <A> 内の未記入の値がある行を落とす	<A> . dropna ( )	<A> . dropna ( )
<A> 中の欠損値の数を表示する	<A> . isnull ( ) . sum ( )	<A> . isnull ( ) . sum ( )
データフレーム <B> とデータフレーム <C> に対して、コラム <D> を項目名としてデータを結合して、 <A> とする	<A> = pd . merge ( <B> , <C> , on = <D> )	<C> <A> = pd . merge ( <B> , <C> , on = <D> )
箱ひげ図を用いて	plt . boxplot ( df [ 'A' ] )	plt . boxplot ( [ X , Y ] )
<D> カラムを項目名として、 <B> 表データと表データ <C> をマージして、 <A> とする	<A> = pd . merge ( <B> , <C> , on = <D> )	X = pd . merge ( <A> , <B> , <C> , on = <D> )
そこで、活性化関数はランプ関数である	activation = 'relu'	activation = 'relu'
<A> 列を小さい順にソート	df . sort_values ( <A> )	X . sort_values ( <A> )
<A> 全体を <B> コラムの値を軸にソートして、 <A> とする	<A> = <A> . sort_values ( <B> )	X = <A> . sort_values ( <B> )
そこで、目印は丸である	marker = 'o'	activation = 'o'
表データ <A> 内の <B> を欠損に置換し、欠損が存在する行を落とし、置き換える	<A> . replace ( <B> , np . nan ) . dropna ( inplace = True )	replace <A> . replace ( <B> , np . nan ) . dropna ( inplace = True )
そこで、水色で表示する	color = 'cyan'	color = 'cyan'
<A> ( データフレーム ) の <B> 表属性を値が小さい順に並び替えて、 <A> に代入する	<A> = <A> . sort_values ( <B> )	X = <A> . sort_values ( <B> )
リスト <B> を表属性 <A> 、リスト <D> を <C> 表属性として、新しいデータフレームを作る	pd . DataFrame ( { <A> : <B> , <C> : <D> } )	sns . DataFrame ( { <A> : <B> , <C> : <D> } )
列名を指定せずに <B> ファイル名を読んで、 <A> とする	<A> = pd . read_csv ( <B> , header = None )	= <A> . read_csv ( <B> , header = None )
データフレーム <B> の <C> コラムとコラム <D> を値が大きい順に並び替え、 <A> とする	<A> = <B> . sort_values ( [ <C> , <D> ] , ascending = False )	<A> = <B> . sort_values ( [ <C> , <D> ] , ascending = False )
表データ <A> 内の欠損の合計を求める	<A> . isnull ( ) . sum ( )	<A> . isnull ( ) . sum ( )
<A> ( データフレーム ) の表属性 <B> と <C> 表属性を大から小へとして、 <A> とする	<A> = <A> . sort_values ( [ <B> , <C> ] , ascending = False )	range = <A> . sort_values ( [ <B> , <C> ] , ascending = False )
<A> のカラム <B> の値を軸にソートし、再代入する	<A> = <A> . sort_values ( <B> )	<A> = <A> . sort_values ( <B> )
そこで、グラフ線のスタイルを点と線とする	linestyle = 'dashbot'	kind = 'dashbot'
表データ <A> の <C> 表属性に関数 <D> を適用して、コラム <B> にする	<A> [ <B> ] = <A> [ <C> ] . map ( <D> )	plt . boxplot ( [ <A> [ <B> ] , <A> [ <C> ] , <A> [ <D> ] ] )
同じグラフ内で表データ <A> コラム <B> と表データ <A> コラム <C> と <A> 表データコラム <D> を箱ひげ図で描く	plt . boxplot ( [ <A> [ <B> ] , <A> [ <C> ] , <A> [ <D> ] ] )	sns . boxplot ( [ <A> [ <B> ] , <A> [ <C> ] , <A> [ <D> ] ] )
そこで、マーカーの形の色をマゼンタとする	markerfacecolor = 'magenta'	markerfacecolor = 'magenta'
<A> と <B> を <C> 色の折れ線グラフで表示する	plt . plot ( <A> , <B> , color = <C> )	plt . plot ( <A> , <B> , color = <C> )
<A> のコラム <B> とコラム <C> と <D> コラムについての箱ひげ図を描画する	plt . boxplot ( [ <A> [ <B> ] , <A> [ <C> ] , <A> [ <D> ] ] )	plt . boxplot ( [ <A> [ <B> ] , <A> [ <C> ] , <A> [ <D> ] ] )
表データ <A> 中の <B> 表属性に重複はあるかどうかチェックする	<A> . duplicated ( subset = <B> )	markeredgecolor = <A> . duplicated ( subset = <B> )
そこで、マーカーの種類のエッジ色は黄緑	markeredgecolor = 'greenyellow'	markerfacecolor = 'greenyellow'
データフレーム <A> の列 <B> の未記入の値を <C> で穴埋めする	<A> [ <B> ] . fillna ( <C> )	<A> [ <B> ] . fillna ( <C> )
データフレーム <A> をファイル名 <B> に文字化けしないように書き出す	<A> . to_csv ( <B> , encoding = 'utf_8_sig' )	<A> . to_csv ( <B> , encoding = 'utf_8_sig' )
そこで、グラフ種類は散布図を用いる	kind = 'scatter'	kind = 'scatter'
一番左の列を位置として、ファイル名 <A> から読み込む	pd . read_csv ( <A> , index_col = 0 )	pd . read_csv ( <A> , index_col = 0 )
表データ <A> の未入力の値	<A> . isnull ( ) . sum ( )	<A> . isnull ( ) . sum ( )
<A> と表データ <B> に対して、 <C> 表属性をキーとしてデータを結合する	pd . merge ( <A> , <B> , on = <C> )	pd . merge ( <A> , <B> , on = <C> )
そこで、打点は○とする	marker = 'o'	marker = 'o'
表データ <A> のカラム <B> が <C> もしくは <D> のデータ	<A> [ <A> [ <B> ] . isin ( [ <C> , <D> ] ) ]	<A> [ <A> [ <B> ] . isin ( [ <C> , <D> ] ) ]
重複する最後の行を残して <B> ( データフレーム ) 中の重複する行を削除して、 <A> とする	<A> = <B> . drop_duplicates ( keep = False )	x = <B> . drop_duplicates ( keep = False )
表データ <A> の中の未記入の値をデータフレーム <A> の平均値で埋め、置き換える	<A> . fillna ( <A> . mean ( ) , inplace = True )	fillna <A> = <A> . mean ( ) , inplace = True )
<A> ( データフレーム ) の列 <B> を小さい順にして、インプレースする	<A> . sort_values ( <B> , inplace = True )	X . sort_values ( <A> , <B> , inplace = True )
そこで、グラフは、水平棒グラフを用いる	kind = 'barh'	kind = 'barh'
<B> と表データ <C> に対して、 <D> 列をキーとしてデータを内部結合し、 <A> とする	<A> = pd . merge ( <B> , <C> , on = <D> )	alpha = pd . merge ( <B> , <C> , on = <D> )
表 <A> の <B> 列と <C> 列を削除	<A> . drop ( [ <B> , <C> ] , axis = 1 )	df . drop ( [ <A> , <B> , <C> ] , axis = 1 )
<A> の <B> を未入力の値に置換し、未入力の値がある行を落とし、インプレースする	<A> . replace ( <B> , np . nan ) . dropna ( inplace = True )	<A> . replace ( <B> , np . nan ) . dropna ( inplace = True )
表 <A> のコラム <B> の年を表示する	<A> [ <B> ] . dt . year	<A> [ <B> ] . dt . year
<A> <B> コラムと表 <A> <C> コラムと <A> 表コラム <D> の箱ひげ図を一枚のグラフで表示する	plt . boxplot ( [ <A> [ <B> ] , <A> [ <C> ] , <A> [ <D> ] ] )	plt . boxplot ( [ <A> [ <B> ] , <A> [ <C> ] , <A> [ <D> ] ] )
列番号 <B> を位置に、 <A> ファイル名からデータフレームとを読み込む	pd . read_csv ( <A> , index_col = <B> )	pd . read_csv ( <A> , index_col = <B> )
<A> という名前のエクセルデータのシート名 <B> からデータフレームを読み込む	pd . read_excel ( <A> , sheet_name = <B> )	<A> . read_excel ( <B> , sheet_name = None )
表データ <A> 内の欠損したセル数をカウントする	<A> . isnull ( ) . sum ( )	<A> . isnull ( ) . sum ( )
<B> の <C> 列を軸に昇順でソートを <A> に代入する	<A> = <B> . sort_values ( <C> )	<A> = <B> . sort_values ( <C> )
同じ軸で表 <A> <B> カラムと表 <A> カラム <C> と表 <A> <D> カラムをボックスチャートで描写する	plt . boxplot ( [ <A> [ <B> ] , <A> [ <C> ] , <A> [ <D> ] ] )	plt . boxplot ( [ <A> [ <B> ] , <A> [ <C> ] , <A> [ <D> ] ] )
表 <A> 中の表属性 <B> に重複はあるのか表示する	<A> . duplicated ( subset = <B> )	'words' <A> . duplicated ( subset = <B> )
<A> というエクセルの <B> のシートから読み込む	pd . read_excel ( <A> , sheet_name = <B> )	pd . read_excel ( <A> , sheet_name = <B> )
<B> 列と列 <C> を大きい順にし、 <A> にする	<A> = <A> . sort_values ( [ <B> , <C> ] , ascending = False )	X = <A> . sort_values ( [ <B> , <C> ] , ascending = False )
表 <A> の未入力の値を削除	<A> . dropna ( )	marker . dropna ( )
ビン数を <C> 、ビンの名前をリスト <D> として、データフレーム <A> の <B> 表属性をビン分割する	pd . cut ( <A> [ <B> ] , <C> , label = <D> )	cut pd . cut ( <A> [ <B> ] , <C> , label = <D> )
表 <A> の <B> 列を柱状図で描画する	plt . hist ( <A> [ <B> ] )	sns . hist ( <A> [ <B> ] )
<A> 中の欠損値がある行を削除	<A> . dropna ( )	<A> . dropna ( )
