表データ <A> の <B> の未入力の値を <B> コラムの平均値で穴埋めする	<A> [ <B> ] . fillna ( <A> [ <B> ] . mean ( ) )	fillna <A> [ <B> ] . mean ( ) )
<A> の表属性 <B> をインデックスとして、 <A> とする	<A> = <A> . set_index ( <B> )	= <A> . set_index ( <B> )
表データ <A> の <B> 行目を落とし、 <A> とする	<A> = <A> . drop ( <B> )	X = <A> . drop ( <B> )
<A> の <B> コラムと <C> の相関を表示する	<A> [ [ <B> , <C> ] ] . corr ( )	[ <A> [ <B> , <C> ] ] . corr ( )
そこで、色は水色を用いる	color = 'cyan'	'cyan' = 'cyan'
表データ <A> の中の未記入の値を <B> とする	<A> . fillna ( <B> )	<B> <A> . fillna ( method = 'ffill' )
<A> 全体をインデックスを元にソートして、再代入する	<A> = <A> . sort_index ( )	= <A> . sort_index ( )
<C> で <A> と <B> の折れ線グラフを表示する	plt . plot ( <A> , <B> , color = <C> )	sns . plot ( <A> , <B> , color = <C> )
<A> のカラム名を <B> から <C> に、 <D> から <E> にリネームし、インプレースする	<A> . rename ( columns = { <B> : <C> , <D> : <E> } , inplace = True )	'words' . rename ( columns = { <B> : <C> , <D> : <E> } , inplace = True )
表 <A> の <B> の出現回数を見る	<A> [ <B> ] . value_counts ( )	<B> <A> [ <B> ] . value_counts ( )
表データ <A> 内の欠損を <B> に置換し、置き換える	<A> = <A> . fillna ( <B> )	<A> . fillna ( <B> , inplace = True )
データフレーム <A> 中の <B> を未入力の値に置換し、未入力の値がある行を削除を <A> にする	<A> = <A> . replace ( <B> , np . nan ) . dropna ( )	<B> <A> = <A> . replace ( <B> , np . nan ) . dropna ( )
同じ x 軸と y 軸で <A> の <B> と <C> とカラム <D> をボックスチャートで作画する	plt . boxplot ( [ <A> [ <B> ] , <A> [ <C> ] , <A> [ <D> ] ] )	for plt . boxplot ( [ <A> [ <B> ] , <A> [ <C> ] , <A> [ <D> ] ] )
先頭の列をインデックスとして、 <B> を読んで、 <A> にする	<A> = pd . read_csv ( <B> , index_col = 0 )	pd . read_csv ( <A> , index_col = <B> )
表 <A> 全体を <B> の値を元に昇順で並び替え、 <A> にする	<A> = <A> . sort_values ( <B> )	= <A> . sort_values ( <B> )
<B> の <C> の値を軸に昇順で並び替えて、 <A> にする	<A> = <B> . sort_values ( <C> )	<B> <A> = <C> )
<B> を <A> 、リスト <D> を <C> コラムとして、新しいデータフレームを作る	pd . DataFrame ( { <A> : <B> , <C> : <D> } )	range = ( <A> , <B> , <C> : <D> } )
<A> までの列を表示させる	pd . set_option ( 'display.max_columns' , <A> )	sns . pairplot ( <A> )
そこで、マーカーの形のエッジ色は黄緑を使う	markeredgecolor = 'greenyellow'	'greenyellow' = 'greenyellow'
データフレーム <B> 全体を <C> で並び替え、 <A> とする	<A> = <B> . sort_values ( <C> )	<B> <A> = <C> )
<A> を y 軸、 <B> を横軸として、線グラフを描写する	plt . plot ( <A> , <B> )	kind = plt . plot ( <A> , <B> )
データフレーム <A> 内の重複をを確認する	<A> . duplicated ( )	df . duplicated ( subset = <A> )
表 <A> の <B> と <A> のカラム <C> と <A> の <D> の箱ひげ図を一枚のグラフで描画する	plt . boxplot ( [ <A> [ <B> ] , <A> [ <C> ] , <A> [ <D> ] ] )	boxplot plt . boxplot ( [ <A> [ <B> ] , <A> [ <C> ] , <A> [ <D> ] ] )
データフレーム <A> のコラム <C> の曜日の数値型を  <A> [ <B> ] とする	<A> [ <B> ] = <A> [ <C> ] . dt . dayofweek	dt [ <A> [ <B> ] = <A> [ <C> ] . dayofweek
データフレーム <A> の <C> カラムの曜日の数値型を  <A> [ <B> ] とする	<A> [ <B> ] = <A> [ <C> ] . dt . dayofweek	dt [ <A> [ <B> ] = <A> [ <C> ] . dayofweek
<A> の内容を表示してみる	<A> . head ( )	X . head ( )
データフレーム <A> の欠損を <B> で埋め、置き換える	<A> = <A> . fillna ( <B> )	<A> . fillna ( <B> , inplace = True )
データフレーム <B> と表 <C> を一つにまとめ、 <A> とする	<A> = pd . merge ( <B> , <C> )	sep = <B> , <C> )
表データ <A> の中に重複があるのかどうか表示する	<A> . duplicated ( )	df . duplicated ( subset = <A> )
表 <A> 内のカテゴリ変数をダミー変数に変換する	pd . get_dummies ( <A> )	markeredgecolor = pd . get_dummies ( <A> )
データフレーム <A> をファイルパス <B> という名前で保存する	<A> . to_csv ( <B> )	to_csv <A> . to_csv ( <B> )
表 <A> の欠損を <B> に置換し、インプレースする	<A> . fillna ( <B> , inplace = True )	<A> . replace ( <B> , np . nan , inplace = True )
表データ <A> 内の <B> に重複がある行を落として、置き換える	<A> = <A> . drop_duplicates ( subset = <B> )	= <A> . drop_duplicates ( subset = <B> )
表 <A> のコラム <B> の未入力の値を <B> の最頻値で補完する	<A> [ <B> ] . fillna ( <A> [ <B> ] . mode ( ) )	fillna <A> [ <B> ] . mode ( ) )
位置と <D> を項目名として表データ <B> と <C> 表データを一つにまとめ、 <A> とする	<A> = pd . merge ( <B> , <C> , left_index = True , right_on = <D> )	merge <A> = pd . merge ( <B> , <C> , left_index = True , right_on = <D> )
ビン数を <D> 、ビンのラベルを整数値として、表データ <B> の <C> を分割して、 <A> とする	<A> = pd . cut ( <B> [ <C> ] , <D> , label = False )	linestyle = pd . cut ( <B> [ <C> ] , <D> , label = False )
そこで、色として黄緑を使用する	color = 'greenyellow'	'greenyellow' = 'greenyellow'
表 <A> の未記入の値をドロップを <A> にする	<A> = <A> . dropna ( )	= <A> . dropna ( )
<A> を <B> をコラム名として表にする	pd . DataFrame ( <A> , columns = <B> )	<A> . pd . DataFrame ( <B> , columns = [ 'label' ] )
データフレーム <A> 内の <B> に重複があるとき	if <A> . duplicated ( subset = <B> ) :	pd . duplicated ( subset = <A> [ <B> ] ) :
<A> において、 <B> の箱ひげ図を描画する	plt . boxplot ( <A> [ <B> ] )	boxplot plt . boxplot ( <A> [ <B> ] )
表 <A> の表属性 <B> をインデックス、 <C> 表属性を表属性としたピボットテーブルを作成する	<A> . pivot_table ( index = <B> , columns = <C> )	df1 <A> . pivot_table ( index = <B> , columns = <C> )
<A> を BOM 付きで <B> ファイルパスに書き出す	<A> . to_csv ( <B> , encoding = 'utf_8_sig' )	encoding = <A> . to_csv ( <B> , encoding = 'utf_8_sig' )
データフレーム <A> の <B> ごとに <C> の平均値	<A> . groupby ( [ <B> ] ) [ <C> ] . mean ( )	<B> <A> . groupby ( [ <C> ] ) [ <D> ] . mean ( )
表 <A> のコラム <B>	<A> [ <B> ]	[ <A> <B> ]
そこで、プロットマーカーの種類の透明度を <A> とする	alpha = <A>	linestyle = <A> )
データフレーム <A> 中の <B> を未記入の値に置換し、未記入の値がある行を落とし、 <A> とする	<A> = <A> . replace ( <B> , np . nan ) . dropna ( )	<B> <A> = <A> . replace ( <B> , np . nan ) . dropna ( )
データフレーム <A> の <B> 行目をドロップして、インプレースする	<A> . drop ( <B> , inplace = True )	for <A> . drop ( <B> , inplace = True )
そこで、マーカーのエッジ色は赤とする	markeredgecolor = 'red'	markeredgewidth = 'red'
<A> という名前のエクセルデータを読む	pd . read_excel ( <A> )	pd . read_excel ( <A> , sheet_name = None )
<A> の中の <B> に重複がある行をドロップし、 <A> にする	<A> = <A> . drop_duplicates ( subset = <B> )	= <A> . drop_duplicates ( subset = <B> )
<B> 中の欠損値を <B> の平均値で補って、 <A> に代入する	<A> = <B> . fillna ( <B> . mean ( ) )	= <B> . fillna ( <A> . mean ( ) )
<A> の <C> の前後の行の差分を  <A> [ <B> ] とする	<A> [ <B> ] = <A> [ <C> ] . diff ( periods = 1 )	<B> <A> [ <C> ] = <A> [ <D> ] . diff ( periods = 1 )
表データ <B> と <C> を縦に結合し、 <A> にする	<A> = pd . concat ( [ <B> , <C> ] )	<B> <A> = pd . concat ( [ <C> ] )
表データ <B> のカラム名を <C> から <D> に、 <E> から <F> にリネームし、 <A> とする	<A> = <B> . rename ( columns = { <C> : <D> , <E> : <F> } )	markeredgewidth = <B> , columns = <C> , <D> : <E> } )
<A> の <B> コラムの値をソートし、置き換える	<A> = <A> . sort_values ( <B> )	<A> . sort_values ( <B> , inplace = True )
データフレーム <A> の <B> ごとに <C> の数を計算する	<A> . groupby ( [ <B> ] ) [ <C> ] . count ( )	for <A> . groupby ( [ <B> ] ) [ <C> ] . count ( )
表 <A> 内の重複している行をドロップし、 <A> に代入する	<A> = <A> . drop_duplicates ( )	= <A> . drop_duplicates ( )
<A> の <B> と <A> の <C> と <A> 表の列 <D> についての箱ひげ図を作図する	plt . boxplot ( [ <A> [ <B> ] , <A> [ <C> ] , <A> [ <D> ] ] )	boxplot plt . boxplot ( [ <A> [ <B> ] , <A> [ <C> ] , <A> [ <D> ] ] )
データフレーム <A> の中の重複した行をドロップして、置き換える	<A> = <A> . drop_duplicates ( )	<A> . drop_duplicates ( inplace = True )
表データ <A> 内の未入力の値を直前の行の値で補って、 <A> にする	<A> = <A> . fillna ( method = 'ffill' )	method = <A> . fillna ( method = 'ffill' )
表データ <A> のそれぞれの行に対して重複がある場合	if <A> . duplicated ( ) :	<A> . drop_duplicates ( )
データフレーム <A> の <B> の未入力の値を表属性 <B> の平均値で補完する	<A> [ <B> ] . fillna ( <A> [ <B> ] . mean ( ) )	fillna <A> [ <B> ] . mean ( ) )
データフレーム <A> の振り直して、元のインデックスを削除し、 <A> とする	<A> = <A> . reset_index ( drop = True )	fontsize = <A> . reset_index ( drop = True )
表データ <A> 内の重複している行を落とし、再代入する	<A> = <A> . drop_duplicates ( )	= <A> . drop_duplicates ( )
データフレーム <A> 内の重複要素がある行をドロップする	<A> . drop_duplicates ( )	X = <A> . drop_duplicates ( )
表データ <A> の形状を見る	<A> . shape	marker = <A> )
左側のデータの位置と右側のデータの <D> をキーとして、 <B> と表データ <C> を一つにまとめて、 <A> とする	<A> = pd . merge ( <B> , <C> , left_index = True , right_on = <D> )	merge <A> = pd . merge ( <B> , <C> , left_index = True , right_on = <D> )
表 <A> にある <B> を欠損値に置換する	<A> . replace ( <B> , np . nan )	replace <A> . replace ( <B> , np . nan )
<A> 表属性に重複がある行をドロップ	df . drop_duplicates ( subset = <A> )	<A> . drop_duplicates ( subset = <A> )
表データ <A> 内の欠損値を <B> に置き換え、 <A> とする	<A> = <A> . fillna ( <B> )	markeredgewidth = <A> . fillna ( <B> )
データフレーム <A> の <B> 行目の表属性 <C> を取得する	<A> . iloc [ <B> ] [ <C> ]	X [ <A> ] [ <B> ] [ <C> ]
<A> と <B> の折れ線グラフを RGBc でプロットする	plt . plot ( <A> , <B> , color = c )	plot plt . plot ( <A> , <B> , color = c )
表データ <A> の全ての列の重複する値がある行をドロップして、インプレースする	<A> . drop_duplicates ( inplace = True )	df . drop_duplicates ( inplace = True )
ビン数を <D> 、ビンの名前を <E> リストとして、 <B> の <C> をビン分割して、 <A> にする	<A> = pd . cut ( <B> [ <C> ] , <D> , label = <E> )	range = pd . cut ( <B> [ <C> ] , <D> , label = <E> )
左側のデータの位置と右側のデータの <D> をキーとして、表 <B> と表 <C> を結合し、 <A> に代入する	<A> = pd . merge ( <B> , <C> , left_index = True , right_on = <D> )	df1 <A> = pd . merge ( <B> , <C> , left_index = True , right_on = <D> )
表 <A> の <B> を未記入の値に置換し、未記入の値がある行を落として、 <A> とする	<A> = <A> . replace ( <B> , np . nan ) . dropna ( )	<B> <A> = <A> . replace ( <B> , np . nan ) . dropna ( )
同じ x 軸と y 軸で表 <A> の <B> 列と <C> と <D> を箱ひげ図で描画する	plt . boxplot ( [ <A> [ <B> ] , <A> [ <C> ] , <A> [ <D> ] ] )	boxplot plt . boxplot ( [ <A> [ <B> ] , <A> [ <C> ] , <A> [ <D> ] ] )
エクセルファイル <A> の <B> からデータフレームを読み込む	pd . read_excel ( <A> , sheet_name = <B> )	<A> . to_excel ( <B> )
データフレーム <B> と表データ <C> を一つにまとめて、 <A> とする	<A> = pd . merge ( <B> , <C> )	sep = <B> , <C> )
表 <B> の列 <C> と <D> 列を大から小へと並び替え、 <A> とする	<A> = <B> . sort_values ( [ <C> , <D> ] , ascending = False )	sns = <B> . sort_values ( [ <C> , <D> ] , ascending = False )
データフレーム <A> をインデックスでソートし、置き換える	<A> . sort_index ( inplace = True )	= <A> . sort_index ( )
<A> というエクセルデータの <B> からデータフレームを読む	pd . read_excel ( <A> , sheet_name = <B> )	sheet_name = pd . read_excel ( <A> , sheet_name = <B> )
データフレーム <A> を <B> という名前でエクセル形式で保存する	<A> . to_excel ( <B> )	plt . to_excel ( <A> [ <B> ] )
表 <B> と <C> データフレームを縦方向で一つにまとめ、 <A> とする	<A> = pd . concat ( [ <B> , <C> ] )	<B> <A> = pd . concat ( [ <C> ] )
表 <A> の行名を <B> から <C> にリネームして、再代入する	<A> = <A> . rename ( index = { <B> : <C> } )	<B> <A> = <A> . rename ( index = { <C> : <D> } )
リスト <B> を <A> 、 <D> を <C> 表属性として、新しい表データを作る	pd . DataFrame ( { <A> : <B> , <C> : <D> } )	sns . pairplot ( <A> : <B> , <C> : <D> } )
データフレーム <A> の <B> の出現頻度を表示する	<A> [ <B> ] . value_counts ( )	'words' <A> [ <B> ] . value_counts ( )
データフレーム <A> の <B> 列が <C> より少ないデータ	<A> [ <A> [ <B> ] <  <C> ]	< <A> [ <A> [ <B> ] < <C> ]
表 <A> の <B> と <C> コラムを値が大きい順に並び替え、置き換える	<A> = <A> . sort_values ( [ <B> , <C> ] , ascending = False )	<A> . sort_values ( [ <B> , <C> ] , ascending = False , inplace = True )
列番号 <C> をインデックスに、ファイル名 <B> から読んで、 <A> とする	<A> = pd . read_csv ( <B> , index_col = <C> )	] = pd . read_csv ( <B> , index_col = <C> )
<A> の全ての列の重複する行を取り除き、 <A> に代入する	<A> = <A> . drop_duplicates ( )	= <A> . drop_duplicates ( )
<A> ( データフレーム ) の <B> を one - hot 表現にする	pd . get_dummies ( <A> [ <B> ] )	for pd . get_dummies ( <A> [ <B> ] )
エポックは <A> までにする	max_iter = <A>	df . sort_values ( <A> )
表データ <A> の行の名前を <B> から <C> に変更する	<A> . rename ( index = { <B> : <C> } )	<B> <A> . rename ( index = { <C> : <D> } )
そこで、恒等関数を活性化とする	activation = 'identity'	bins = 'identity'
データフレーム <A> の <B> と表属性 <C> を値が大きい順に並び替え、再代入する	<A> = <A> . sort_values ( [ <B> , <C> ] , ascending = False )	X = <A> . sort_values ( [ <B> , <C> ] , ascending = False )
データフレーム <A> の列 <B> の NaN を <B> の平均値で穴埋めする	<A> [ <B> ] . fillna ( <A> [ <B> ] . mean ( ) )	fillna <A> [ <B> ] . mean ( ) )
表データ <A> の <B> の名前を <C> に、表属性 <D> の名前を <E> に変更し、 <A> とする	<A> = <A> . rename ( columns = { <B> : <C> , <D> : <E> } )	markeredgewidth = <A> . rename ( columns = { <B> : <C> , <D> : <E> } )
表データ <A> と <B> を横方向に連結する	pd . concat ( [ <A> , <B> ] , axis = 1 )	for pd . concat ( [ <A> , <B> ] , axis = 1 )
表データ <A> 内の <B> を未記入の値に置換し、未記入の値がある行を消し、置き換える	<A> = <A> . replace ( <B> , np . nan ) . dropna ( )	<B> <A> . replace ( <B> , np . nan ) . dropna ( inplace = True )
描いたグラフを <A> というファイル名で保存する	plt . savefig ( <A> )	to_csv plt . savefig ( <A> )
<A> のカラム名を <B> から <C> に、 <D> から <E> にリネームして、再代入する	<A> = <A> . rename ( columns = { <B> : <C> , <D> : <E> } )	<B> <A> = <A> . rename ( columns = { <C> : <D> , <E> : <E> } )
<A> に重複はあるのかどうか確認する	df . duplicated ( subset = <A> )	sklearn . duplicated ( subset = <A> )
<A> の全ての列の重複する値がある行をドロップし、 <A> とする	<A> = <A> . drop_duplicates ( )	= <A> . drop_duplicates ( )
<B> と <C> 表データを横方向にマージし、 <A> とする	<A> = pd . merge ( <B> , <C> )	= pd . merge ( <A> , <B> , on = <C> )
そこで、マーカーの形の輪郭色は赤を用いる	markeredgecolor = 'red'	markeredgewidth = 'red'
データフレーム <A> 全体を <B> コラムの値を元に並び替えて、再代入する	<A> = <A> . sort_values ( <B> )	linestyle = <A> . sort_values ( <B> )
表 <A> の列 <B> と列 <C> をドロップする	<A> . drop ( [ <B> , <C> ] , axis = 1 )	axis = <A> . drop ( [ <B> , <C> ] , axis = 1 )
表 <A> 中の <B> を欠損に置換し、欠損が存在する行を消して、再代入する	<A> = <A> . replace ( <B> , np . nan ) . dropna ( )	<B> <A> = <A> . replace ( <B> , np . nan ) . dropna ( )
データフレーム <A> を <B> ファイル名という名前にして CSV ファイルで保存する	<A> . to_csv ( <B> )	<A> . to_csv ( <B> , encoding = 'utf_8_sig' )
表データ <A> 中の <B> を未入力の値に置換し、未入力の値が存在する行を落とし、 <A> とする	<A> = <A> . replace ( <B> , np . nan ) . dropna ( )	<B> <A> = <A> . replace ( <B> , np . nan ) . dropna ( )
表データ <A> を位置を元にソートして、 <A> にする	<A> = <A> . sort_index ( )	= <A> . sort_index ( )
表 <A> <B> と <A> 表 <C> 列と表 <A> 列 <D> の箱ひげ図を一枚のグラフで作図する	plt . boxplot ( [ <A> [ <B> ] , <A> [ <C> ] , <A> [ <D> ] ] )	sns . pairplot ( <A> [ [ <B> , <C> , <D> ] ] )
表データ <A> の重複している行を落とす	<A> . drop_duplicates ( )	markerfacecolor = <A> . drop_duplicates ( )
表 <A> の中に存在する <B> を欠損値に置換し、再代入する	<A> = <A> . replace ( <B> , np . nan )	nan = <A> . replace ( <B> , np . nan )
そこで、マーカーの形のエッジ色としてグレーを使う	markeredgecolor = 'gray'	activation = 'gray'
新しい表属性を表 <A> に追加し、名前を <B> とする	<A> [ <B> ] = [ 0 ] * len ( <A> )	<B> <A> = [ <B> ] * len ( <A> )
<B> の元の位置を振り直して、 <A> とする	<A> = <B> . reset_index ( drop = True )	sns = <A> . reset_index ( drop = True )
表 <A> の <D> 列について、 <B> 列をインデックス、 <C> を列としたピボットテーブルを作成する	<A> . pivot_table ( index = <B> , columns = <C> , values = <D> )	<B> <A> . pivot_table ( index = <C> , columns = <D> , values = <E> )
表データ <A> の <B> と <C> 列と <D> 列について関係性を一気に描く	sns . pairplot ( <A> [ [ <B> , <C> , <D> ] ] )	linestyle = [ <A> [ <B> , <C> , <D> ] ] )
表 <A> 内の <B> を欠損に置換し、欠損が存在する行を削除を <A> にする	<A> = <A> . replace ( <B> , np . nan ) . dropna ( )	<B> <A> = <A> . replace ( <B> , np . nan ) . dropna ( )
<A> 内の <B> に重複がある行を削除して、置き換える	<A> = <A> . drop_duplicates ( subset = <B> )	sns . drop_duplicates ( subset = <A> , inplace = True )
表 <A> カラム <B> と表 <A> カラム <C> と <A> <D> の箱ひげ図を一枚のグラフで作画する	plt . boxplot ( [ <A> [ <B> ] , <A> [ <C> ] , <A> [ <D> ] ] )	sns . pairplot ( <A> [ [ <B> , <C> , <D> ] ] )
表 <A> をインデックスを元に昇順で並び替える	<A> . sort_index ( )	ascending = <A> . sort_index ( )
今までのグラフを <A> として書き出す	plt . savefig ( <A> )	to_csv plt . savefig ( <A> )
データフレーム <A> の <D> について、コラム <B> を位置、コラム <C> をコラムとしたピボットテーブルを作成する	<A> . pivot_table ( index = <B> , columns = <C> , values = <D> )	<B> <A> . pivot_table ( index = <C> , columns = <D> , values = <E> )
そこで、グラフの色を黄緑とする	color = 'greenyellow'	stacked = 'greenyellow'
グラフの x 軸を <A> として、 <B> の縦向き棒グラフを作画する	plt . bar ( <A> , <B> )	plt . barh ( <A> , <B> )
表データ <A> のコラム <B> ごとに <C> の数	<A> . groupby ( [ <B> ] ) [ <C> ] . count ( )	for <A> . groupby ( [ <B> ] ) [ <C> ] . count ( )
<A> 中の <B> を欠損に置換し、欠損がある行をドロップを <A> にする	<A> = <A> . replace ( <B> , np . nan ) . dropna ( )	<B> <A> = <A> . replace ( <B> , np . nan ) . dropna ( )
<A> の表属性 <B> と <A> の <C> と <A> の <D> の箱ひげ図を一枚のグラフで作画する	plt . boxplot ( [ <A> [ <B> ] , <A> [ <C> ] , <A> [ <D> ] ] )	boxplot plt . boxplot ( [ <A> [ <B> ] , <A> [ <C> ] , <A> [ <D> ] ] )
<B> の <C> 表属性を並び替えて、 <A> にする	<A> = <B> . sort_values ( <C> )	<B> <A> = <C> )
そこで、リトルエンディアンを用いる	byteorder = 'little'	dropna = 'little'
そこで、文字コードとしてシフト JIS を使用する	encoding = 'shift_jis'	end = 'shift_jis'
そこで、グレーを色にする	color = 'gray'	markerfacecolor = 'gray'
エクセルデータ <A> をデータフレームに格納する	pd . read_excel ( <A> , sheet_name = None )	sheet_name = pd . read_excel ( <A> )
ビン数を <D> として、データフレーム <B> の <C> を要素数が等しくなるように分割し、 <A> にする	<A> = pd . qcut ( <B> [ <C> ] , <D> )	linestyle = pd . cut ( <B> [ <C> ] , <D> )
表 <A> の <B> の未記入の値を <B> の最頻値で穴埋めする	<A> [ <B> ] . fillna ( <A> [ <B> ] . mode ( ) )	fillna <A> [ <B> ] . mode ( ) )
ヘッダーなしでパス <A> を読み込む	pd . read_csv ( <A> , header = None )	markeredgecolor = pd . read_csv ( <A> , header = None )
<A> から新しい表データを作成する	pd . DataFrame ( { 'words' : <A> } )	marker = pd . DataFrame ( { 'words' : <A> } )
ビン数を <D> 、ビンのラベルを整数値として、 <B> データフレームの <C> 列をビン分割し、 <A> とする	<A> = pd . cut ( <B> [ <C> ] , <D> , label = False )	linestyle = pd . cut ( <B> [ <C> ] , <D> , label = False )
カラム <A> という列をドロップし、置き換える	df . drop ( <A> , axis = 1 , inplace = True )	= df . drop ( <A> , axis = 1 )
表 <A> をパス <B> にして保存する	<A> . to_csv ( <B> )	'utf_8_sig' <A> . to_csv ( <B> )
ビンの数を <B> として <A> のヒストグラムを作画する	plt . hist ( <A> , bins = <B> )	kind = 'hist'
表 <A> の <B> と <A> 表データの <C> と表データ <A> の <D> の箱ひげ図を一枚のグラフで表示する	plt . boxplot ( [ <A> [ <B> ] , <A> [ <C> ] , <A> [ <D> ] ] )	boxplot plt . boxplot ( [ <A> [ <B> ] , <A> [ <C> ] , <A> [ <D> ] ] )
<A> ( データフレーム ) の列 <B> と列 <C> を逆順にする	<A> . sort_values ( [ <B> , <C> ] , ascending = False )	sns . sort_values ( [ <A> , <B> , <C> ] , ascending = False )
表 <A> のインデックス名を調べる	<A> . index	index = <A> . index
コラム <B> という列をドロップして、 <A> に代入する	<A> = df . drop ( <B> , axis = 1 )	= <A> . drop ( <B> , axis = 1 )
表データ <A> の <B> 行目の <C>	<A> . iloc [ <B> ] [ <C> ]	X [ <A> ] [ <B> ] [ <C> ]
表 <A> を <B> で並び替えて、インプレースする	<A> . sort_values ( <B> , inplace = True )	sort_values <A> . sort_values ( <B> , inplace = True )
<A> を表データに格納する	pd . read_csv ( <A> )	DataFrame = pd . read_csv ( <A> )
表 <A> と <B> 表データを横方向に結合する	pd . merge ( <A> , <B> )	merge pd . merge ( <A> , <B> )
x 軸を <A> として、 <B> の棒グラフを描画する	plt . bar ( <A> , <B> )	plt . barh ( <A> , <B> )
<A> のカラム <B> に重複はあるのの場合	if <A> . duplicated ( subset = <B> ) :	sns . duplicated ( subset = [ <A> , <B> ] ) :
データフレーム <A> の <B> を確認する	<A> [ <B> ]	[ <A> <B> ]
データフレーム <A> を <B> コラムに沿ってソートし、再代入する	<A> = <A> . sort_values ( <B> )	linestyle = <A> . sort_values ( <B> )
<A> の <B> の前後の行の差分を求める	<A> [ <B> ] . diff ( periods = 1 )	diff [ <B> ] . diff ( periods = 1 )
