<A> を引数とする関数 euler006_n_sequence の定義	def euler006_n_square ( <A> ) :	return <unk> <unk> <unk> <unk> <A> <unk> <unk>
<A> に空リストを代入	<A> = [ ]	else <unk>
<A> に <B> の <C> 番目を足す	<A> += <B> [ <C> ]	while <A> <unk> <B> <unk> <C> <unk>
<A> が <B> 未満の間	while <A> <  <B> :	while <A> < <B> <unk>
もし <A> を <B> で割った余りが <C> であれば	if <A> % <B> == <C> :	else <unk> <unk> <A> / <B> <unk> <C> <unk>
<A> を返す	return <A>	break
<B> 内の各要素を <A> として	for <A> in <B> :	for <A> in <B> <unk>
<A> に <B> の要素の総和の文字列表現を代入	<A> = str ( sum ( <B> ) )	return <unk> <unk> <unk> <unk> <unk> <unk> <A> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <B> <unk> <unk>
<A> を空リストとする	<A> = [ ]	else <unk>
<A> に <B> の長さを <C> で割った商と <B> を <C> で割った余りの和を代入	<A> = ( int ) ( len ( <B> ) / <C> ) + ( len ( <B> ) % <C> )	return <unk> <unk> <unk> <A> / <B> <unk> <C> / <D> <unk> <unk> <unk> <unk> <unk>
<A> の末尾要素とその次の要素を足して <A> の末尾に追加	<A> . append ( <A> [ -1 ] + <A> [ -2 ] )	return <A> <unk> <unk> <unk> <unk> <A> <unk> <unk> + <A> + <A> <unk> <unk> <unk> <unk> <unk>
<A> と、 <B> と <C> の積の大きい方を新しい <A> とする	<A> = max ( <A> , <B> * <C> )	for <A> in <unk> <unk> <B> <unk> <C> <unk>
<B> から <C> 個飛ばしで <D> 個の整数を <A> として	for <A> in range ( <B> , <B> + ( <C> * <D> ) , <C> ) :	for <A> in <unk> <B> <unk> <C> <unk> <unk> <unk>
<A> に <B> の文字列表現を代入	<A> = str ( <B> )	def <A> <unk> <unk> <unk> <B> <unk>
<A> に <B> の <C> 番目の要素の長さを足す	<A> += len ( <B> [ <C> ] )	<A> += <unk> <unk> <B> <unk> <C> <unk>
<A> が <B> で割り切れるなら <A> を <B> で割った商を、そうでないなら <A> の <C> 倍に <D> を足した数を返す	return int ( <A> / <B> ) if <A> % <B> == 0 else <A> * <C> + <D>	return <unk> <unk> <unk> <A> / <B> == 0 <unk> <A> % <C> == 0 else <A> % <D> == 0 <unk>
<B> 未満の非負整数 <A> を小さい方から順に調べる	for <A> in range ( <B> ) :	for <A> in <unk> <unk> <unk> <B> <unk> <unk>
<B> 中の各要素を順に <A> として	for <A> in <B> :	def <A> <unk> <B> <unk>
<A> の <B> -1 番目の要素を返す	return <A> [ <B> - 1 ]	return <unk> <unk> <A> <unk> <B> <unk> - 1 <unk>
<A> -1 と <C> + <B> の組を返す	return ( <A> - <B> , <C> + <B> )	return <unk> <unk> <A> + <B> <unk> <C> - 1 <unk>
<A> の末尾に <B> を追加する	<A> . append ( <B> )	<A> <unk> <unk> <unk> <unk> <B> <unk>
