['<A>', 'が', '1', 'と', '等しい', 'とき', '、', '<blk>', '1', 'を', '<B>', 'だけ', '左', 'シフト', 'した', '値を', '<C>', 'で', '割', 'った', '余', 'り', 'を出力する', '</blk>']	['if', '<A>', '==', '1', ':', '<blk>', 'print', '(', '(', '1', '<<', '<B>', ')', '%', '<C>', ')', '</blk>']	['if', '<A>', '==', '1', ':', '<blk>', 'print', '(', '1', '<<', '<B>', ')', '%', '<C>', ')', '</blk>', '<eos>']
['<A>', 'が', '<B>', 'の', '<C>', '番目', 'より', '小さく', 'かつ', '<D>', 'の', '<C>', '番目', 'で', 'ないとき', '、']	['if', '<A>', '<', '<B>', '[', '<C>', ']', 'and', '(', 'not', '<D>', '[', '<C>', ']', ')', ':']	['if', '<A>', '<', '<B>', '[', '<C>', ']', 'and', 'not', '<D>', '[', '<C>', ']', ':', '<eos>']
['<B>', 'の', '<C>', 'に', '<D>', 'を加え', 'た', '値に', '<E>', 'を加え', 'た', '値', 'から', '、', 'つまり', '末', '尾', 'までの', '部分', '列', 'を', '<A>', 'とする']	['<A>', '=', '<B>', '[', '<C>', '+', '<D>', '+', '<E>', ':', ']']	['<A>', '=', '<B>', '[', '<C>', '+', '<D>', '+', '<E>', ':', ']', '<eos>']
['(', '、', 'つまり', '未', '定', '値', ')', 'からなる', '列', 'の', '31', '回', '分', 'の', '列', 'を', '<A>', 'とする']	['<A>', '=', '[', 'None', ']', '*', '31']	['<A>', '=', '[', 'None', ']', '*', '31', '<eos>']
['<A>', 'が', '<B>', '以下', 'かどうか', 'が', '<C>', 'より小さい', 'とき', '、']	['if', '<A>', '<=', '<B>', '<', '<C>', ':']	['if', '<A>', '<=', '<B>', '<', '<C>', ':', '<eos>']
['<B>', 'の', '<C>', 'に', '<D>', 'を加え', 'た', '値', 'から', '、', 'つまり', '末', '尾', 'までの', '部分', '列', 'を', '<A>', 'とする']	['<A>', '=', '<B>', '[', '<C>', '+', '<D>', ':', ']']	['<A>', '=', '<B>', '[', '<C>', '+', '<D>', ':', ']', '<eos>']
['(', '<A>', '(', '<B>', ',', '<C>', ')', '、', '未', '定', '値', ')', 'の', '組', 'を返す']	['return', '(', '<A>', '(', '<B>', ',', '<C>', ')', ',', 'None', ')']	['return', '(', '<A>', '(', '<B>', ',', '<C>', ')', ',', 'None', ')', '<eos>']
['(', '0', ')', 'からなる', '列', 'の', '1', '500', '回', '分', 'の', '列', 'を', '<A>', 'とする']	['<A>', '=', '[', '0', ']', '*', '1500']	['<A>', '=', '[', '0', ']', '*', '1500', '<eos>']
['-', '<B>', 'から', '<C>', 'を', '引', 'いた', '値に', '<D>', 'を', '掛け', 'た', '値', 'から', '<E>', 'から', '<F>', 'を', '引', 'いた', '値に', '<E>', 'を', '掛け', 'た', '値を', '引', 'いた', '値を', '<A>', 'とする']	['<A>', '=', '-', '(', '<B>', '-', '<C>', ')', '*', '<D>', '-', '(', '<E>', '-', '<F>', ')', '*', '<E>']	['<A>', '=', '-', '(', '<B>', '-', '<C>', ')', '*', '<D>', '-', '(', '<E>', '-', '<F>', ')', '*', '(', '<E>', '-', '<E>', ')', '<eos>']
['<B>', '.', '<A>', '(', '<C>', ')', 'を', '<A>', 'とする']	['<A>', '=', '<B>', '.', '<A>', '(', '<C>', ')']	['<A>', '=', '<B>', '.', '<A>', '(', '<C>', ')', '<eos>']
['(', '"', '"', '、', '"', 'N', 'W', 'S', '"', '、', '"', 'N', 'W', 'S', 'N', 'W', 'S', '"', '、', '"', 'N', 'W', 'S', 'N', 'W', 'S', 'N', 'W', 'S', '"', ')', 'からなる', '列', 'を', '<A>', 'とする']	['<A>', '=', '[', '""', ',', '"NWS"', ',', '"NWSNWS"', ',', '"NWSNWSNWS"', ']']	['<A>', '=', '[', '"N"', ',', '"W"', ',', '"S"', ',', '"W"', ',', '"W"', ',', '"W"', ']', '<eos>']
['0', 'を', '<A>', 'の', '0', '番目', 'にする']	['<A>', '[', '0', ']', '=', '0']	['<A>', '[', '0', ']', '=', '0', '<eos>']
['(', '0', '、', '0', '、', '-1', '、', '1', '、', '-1', '、', '1', '、', '-1', '、', '1', ')', 'からなる', '列', 'を', '<A>', 'とする']	['<A>', '=', '[', '0', ',', '0', ',', '-', '1', ',', '1', ',', '-', '1', ',', '1', ',', '-', '1', ',', '1', ']']	['<A>', '=', '[', '0', ',', '0', ',', '-', '1', ',', '1', ',', '1', ',', '-', '1', ',', '1', ',', '1', ',', '1', ']', '<eos>']
['<A>', 'の', '9', '番目', '、', '<A>', 'の', '20', '番目', 'を', '<A>', 'の', '20', '番目', '、', '<A>', 'の', '9', '番目', 'とする']	['<A>', '[', '20', ']', ',', '<A>', '[', '9', ']', '=', '<A>', '[', '9', ']', ',', '<A>', '[', '20', ']']	['<A>', '[', '20', ']', ',', '<A>', '[', '9', ']', '=', '<A>', '[', '9', ']', ',', '<A>', '[', '20', ']', '<eos>']
['<A>', 'の', '0', 'に', '<B>', 'の', '1', '番目', 'を', '挿入', 'する']	['<A>', '.', 'insert', '(', '0', ',', '<B>', '[', '1', ']', ')']	['<A>', '.', 'insert', '(', '0', ',', '<B>', '[', '1', ']', ')', '<eos>']
['0', 'から', '<C>', 'に', '1', 'を加え', 'た', '値', '未', '満', 'までの', '数', '列', 'の各要素', 'を', '<B>', 'と', 'し', '、', '<D>', 'の', '<E>', '番目の', '<B>', '番目の', 'ときの', '<B>', 'の', '列', 'を', '<A>', 'とする']	['<A>', '=', '[', '<B>', 'for', '<B>', 'in', 'range', '(', '<C>', '+', '1', ')', 'if', '<D>', '[', '<E>', ']', '[', '<B>', ']', ']']	['<A>', '=', '[', '<B>', 'for', '<B>', 'in', 'range', '(', '<C>', '+', '1', ')', 'if', '<D>', '[', '<B>', ']', '[', '<E>', ']', ']', '<eos>']
['<A>', 'が', '60', 'より小さい', 'とき', '、', '<blk>', '"', 'al', 'er', 't', '"', 'を出力する', '</blk>']	['if', '<A>', '<', '60', ':', '<blk>', 'print', '(', '"alert"', ')', '</blk>']	['if', '<A>', '<', '60', ':', '<blk>', 'print', '(', '"alert"', ')', '</blk>', '<eos>']
['<A>', 'の', '先頭の', '1', '番目', 'が', '<A>', '[', '1', ']', 'の', '1', '番目', 'に', '<B>', 'を加え', 'た', '値', 'から', '<C>', 'を', '引', 'いた', '値', 'から', '1', 'を', '引', 'いた', '値', 'より大きい', 'とき', '、']	['if', '<A>', '[', '0', ']', '[', '1', ']', '>', '<A>', '[', '1', ']', '[', '1', ']', '+', '<B>', '-', '<C>', '-', '1', ':']	['if', '<A>', '[', '0', ']', '[', '1', ']', '>', '<A>', '[', '1', ']', '+', '<B>', '-', '<C>', '-', '1', ':', '<eos>']
['<A>', 'を', '3', 'で', '割', 'った', '余', 'り', 'が', '0', 'と', '等しい', 'とき', '、', '<blk>', '改行', 'せずに', '"', '%', 'd', '"', 'を', '<A>', 'で', '割', 'った', '余', 'り', 'を出力する', '</blk>']	['if', '<A>', '%', '3', '==', '0', ':', '<blk>', 'print', '(', '"', '%d"', '%', '<A>', ',', 'end', '=', '""', ')', '</blk>']	['if', '<A>', '%', '3', '==', '0', ':', '<blk>', 'print', '(', '"', '%d"', '%', '<A>', ',', 'end', '=', '""', ')', '</blk>', '<eos>']
['-', '10', 'の', '9', '乗', 'を', '<A>', 'とする']	['<A>', '=', '-', '(', '10', '**', '9', ')']	['<A>', '=', '-', '10', '**', '9', '<eos>']
['<B>', 'が', '<C>', 'から', '1', 'を', '引', 'いた', '値', 'と', '等しい', 'かどうか', 'から', '10', '未', '満', 'までの', '数', '列', 'を', '順に', '<A>', 'として', '、', '繰', 'り', '返す']	['for', '<A>', 'in', 'range', '(', '<B>', '==', '<C>', '-', '1', ',', '10', ')', ':']	['for', '<A>', 'in', 'range', '(', '<B>', '==', '<C>', '-', '1', ',', '10', ')', ':', '<eos>']
['0', 'から', '1000', '1', '未', '満', 'までの', '数', '列', 'を', '順に', '<A>', 'として', '、', '繰', 'り', '返す']	['for', '<A>', 'in', 'range', '(', '10001', ')', ':']	['for', '<A>', 'in', 'range', '(', '10001', ')', ':', '<eos>']
['<A>', 'を', "'", '{}', "'", 'を', '書式', 'として', '<B>', 'で', '整', '形', 'した', '文字列', 'だけ', '増加', 'させる']	['<A>', '+=', "'", "{}'", '.', 'format', '(', '<B>', ')']	['<A>', '+=', "'", "{}'", '.', 'format', '(', '<B>', ')', '<eos>']
['<A>', 'の', '<B>', 'の', '<C>', 'の先頭', '番目', 'を', '1', 'だけ', '増加', 'させる']	['<A>', '.', '<B>', '[', '<C>', '[', '0', ']', ']', '+=', '1']	['<A>', '.', '<B>', '[', '<C>', '[', '0', ']', ']', '+=', '1', '<eos>']
['<A>', 'の末尾', 'が', "'0'", 'で終わる', '間', '、', '次', 'を', '繰', 'り', '返す']	['while', '<A>', '.', 'endswith', '(', "'0'", ')', ':']	['while', '<A>', '[', '-', '1', ']', '.', '<unk>', ':', '<eos>']
['改行', 'せずに', '"', 'R', '"', 'を出力する']	['print', '(', '"R"', ',', 'end', '=', '""', ')']	['print', '(', '"R"', ',', 'end', '=', '""', ')', '<eos>']
['入力された', '文字列を', '"', '"', 'で', '分割', 'した', '字句', '列', 'のリスト', 'を', '<A>', 'とする']	['<A>', '=', 'list', '(', 'input', '(', ')', '.', 'split', '(', '"', '"', ')', ')']	['<A>', '=', 'list', '(', 'input', '(', ')', '.', 'split', '(', '"', '"', ')', ')', '<eos>']
['<A>', 'が', '<B>', 'から', '1', 'を', '引', 'いた', '値', 'と', '等しくな', 'く', 'かつ', '<C>', 'と', '1', 'の', '論理', '積', 'が', '0', 'と', '等しい', 'とき', '、']	['if', '<A>', '!=', '<B>', '-', '1', 'and', '<C>', '&', '1', '==', '0', ':']	['if', '<A>', '!=', '<B>', '-', '1', 'and', '(', '<C>', '&', '1', ')', '==', '0', ':', '<eos>']
['<A>', '、', '<B>', '(', '<C>', ',', '-1', ',', '[', '<C>', ']', ',', '<D>', '-1', ')', 'の', '最大', '値を', '<A>', 'とする']	['<A>', '=', 'max', '(', '<A>', ',', '<B>', '(', '<C>', ',', '-', '1', ',', '[', '<C>', ']', ',', '<D>', '-', '1', ')', ')']	['<A>', '=', 'max', '(', '<A>', ',', '<B>', '(', '<C>', ',', '-', '1', ',', '<C>', '[', '<D>', '-', '1', ']', ',', '<A>', ')', ')', '<eos>']
['0', 'から', '<D>', 'に', '<D>', 'を', '掛け', 'た', '値に', '1', 'を加え', 'た', '値', '未', '満', 'までの', '数', '列', 'の各要素', 'を', '<B>', 'と', 'し', '、', '0', 'から', '<C>', 'に', '1', 'を加え', 'た', '値', '未', '満', 'までの', '数', '列', 'の各要素', 'を', '<B>', 'と', 'し', '、', '0', 'の', '列', 'の', '列', 'を', '<A>', 'とする']	['<A>', '=', '[', '[', '0', 'for', '<B>', 'in', 'range', '(', '<C>', '+', '1', ')', ']', 'for', '<B>', 'in', 'range', '(', '<D>', '*', '<D>', '+', '1', ')', ']']	['<A>', '=', '[', '[', '0', 'for', '<B>', 'in', 'range', '(', '<C>', '*', '<D>', '+', '1', ')', ']', 'for', '<B>', 'in', 'range', '(', '<D>', '*', '<D>', '+', '1', ')', ']', '<eos>']
["''", 'を', '間', 'に入れ', 'て', '0', 'から', '2', '6', '未', '満', 'までの', '数', '列', 'の各要素', 'を', '<C>', 'と', 'し', '、', '、', 'つまり', '文字', 'コード', "'", 'a', "'", 'の順序', '数', 'に', '(', '<B>', '*', '<C>', '+', '<D>', ')', 'を', '2', '6', 'で', '割', 'った', '余', 'り', 'を加え', 'た', '値の', '文字の', '列', 'を', '連結', 'した', '文字列を', '<A>', 'とする']	['<A>', '=', "''", '.', 'join', '(', '[', 'chr', '(', 'ord', '(', "'a'", ')', '+', '(', '<B>', '*', '<C>', '+', '<D>', ')', '%', '26', ')', 'for', '<C>', 'in', 'range', '(', '26', ')', ']', ')']	['<A>', '=', "''", '.', 'join', '(', '[', 'chr', '(', '(', 'ord', '(', "'a'", ')', '+', '<C>', '*', '<B>', '(', '<D>', ')', ')', '%', '26', '+', '<C>', '*', '26', ')', 'for', '<C>', 'in', 'range', '(', '26', ')', ']', ')', '<eos>']
['<A>', 'の', '<B>', '番目の', '全て', 'が', '英', '小文字の', 'とき', '、', '<blk>', '<C>', 'を', '文字', 'コード', '(', '<D>', '(', '<A>', '[', '<B>', ']', ')', '-', '97', ')', 'に', '<E>', 'を', '掛け', 'た', '値に', '<F>', 'を加え', 'た', '値を', '2', '6', 'で', '割', 'った', '余', 'り', 'に', '97', 'を加え', 'た', '値の', '文字', 'だけ', '増加', 'させる', '</blk>']	['if', '<A>', '[', '<B>', ']', '.', 'islower', '(', ')', ':', '<blk>', '<C>', '+=', 'chr', '(', '(', '(', '<D>', '(', '<A>', '[', '<B>', ']', ')', '-', '97', ')', '*', '<E>', '+', '<F>', ')', '%', '26', '+', '97', ')', '</blk>']	['if', '<A>', '[', '<B>', ']', '.', 'islower', '(', ')', ':', '<blk>', '<C>', '+=', 'chr', '(', '(', '<A>', '[', '<B>', ']', ')', ',', '(', '<D>', '-', '<A>', '[', '<B>', ']', ')', '*', '26', '+', '97', ')', '%', '26', '+', '97', '</blk>', '<eos>']
['<A>', 'が', "'-", 'inf', "'", 'の浮動小数点数', 'と', '等しい', 'とき', '、']	['if', '<A>', '==', 'float', '(', "'-inf'", ')', ':']	['if', '<A>', '==', 'float', '(', "'-inf'", ')', ':', '<eos>']
['<C>', 'の', '<B>', '番目の', 'コピー', 'された', '列', 'を', '<A>', 'の', '<B>', '番目の', '、', 'つまり', '先頭から', '、', 'つまり', '末', '尾', 'までの', '部分', '列', 'にする']	['<A>', '[', '<B>', ']', '[', ':', ']', '=', '<C>', '[', '<B>', ']', '[', ':', ']']	['<A>', '[', '<B>', ']', '[', ':', ']', '=', '<C>', '[', '<B>', ']', '[', ':', ']', '<eos>']
['<A>', 'の', '0', '番目', 'が', '<A>', 'の', '1', '番目', 'に', '<A>', 'の', '2', '番目', 'を加え', 'た', '値', '以上の', 'とき', '、']	['if', '<A>', '[', '0', ']', '>=', '<A>', '[', '1', ']', '+', '<A>', '[', '2', ']', ':']	['if', '<A>', '[', '0', ']', '>=', '<A>', '[', '1', ']', '+', '<A>', '[', '2', ']', ':', '<eos>']
['<B>', 'の', '総', '和', 'を', '<C>', 'で', '割', 'った', '値を', '<A>', 'とする']	['<A>', '=', 'sum', '(', '<B>', ')', '/', '<C>']	['<A>', '=', 'sum', '(', '<B>', ')', '/', '<C>', '<eos>']
['0', 'から', '<D>', '未', '満', 'までの', '数', '列', 'の各要素', 'を', '<B>', 'と', 'し', '、', '<A>', '[', '<B>', ']', 'から', '<C>', '[', '<B>', ']', 'を', '引', 'いた', '値の', '絶対値', 'の', '列', 'の', '最大', '値', 'を出力する']	['print', '(', 'max', '(', '[', 'abs', '(', '<A>', '[', '<B>', ']', '-', '<C>', '[', '<B>', ']', ')', 'for', '<B>', 'in', 'range', '(', '<D>', ')', ']', ')', ')']	['print', '(', 'max', '(', '[', 'abs', '(', '<A>', '[', '<B>', ']', '-', '<C>', '[', '<B>', ']', ')', 'for', '<B>', 'in', 'range', '(', '<D>', ')', ']', ')', ')', '<eos>']
['<A>', 'が', '<B>', 'と', '等', 'し', 'く', 'または', '<C>', 'の', '<B>', '番目', 'が', '<D>', 'より小さい', 'とき', '、']	['if', '<A>', '==', '<B>', 'or', '<C>', '[', '<B>', ']', '<', '<D>', ':']	['if', '<A>', '==', '<B>', 'or', '<C>', '[', '<B>', ']', '<', '<D>', ':', '<eos>']
['1', 'から', '2', '7', '未', '満', 'までの', '数', '列', 'を', '順に', '<A>', 'として', '、', '繰', 'り', '返す']	['for', '<A>', 'in', 'range', '(', '1', ',', '27', ')', ':']	['for', '<A>', 'in', 'range', '(', '1', ',', '27', ')', ':', '<eos>']
['<A>', 'の', '<B>', 'から', '1', 'を', '引', 'いた', '値', '番目', 'が', '<C>', 'と', '等しい', 'とき', '、']	['if', '<A>', '[', '<B>', '-', '1', ']', '==', '<C>', ':']	['if', '<A>', '[', '<B>', '-', '1', ']', '==', '<C>', ':', '<eos>']
['<A>', 'に', '1', 'を加え', 'た', '値が', '<B>', 'の', '<C>', 'に', '1', 'を加え', 'た', '値', '番目の', '<D>', '番目', 'より小さい', 'とき', '、']	['if', '<A>', '+', '1', '<', '<B>', '[', '<C>', '+', '1', ']', '[', '<D>', ']', ':']	['if', '<A>', '+', '1', '<', '<B>', '[', '<C>', '+', '1', ']', '[', '<D>', ']', ':', '<eos>']
['<A>', 'の', '<B>', '番目', 'から', '<C>', 'に', '1', 'を加え', 'た', '値', 'までの', '部分', '列', 'を', '反', '転', 'した', '列', 'を', '<A>', 'の', '<B>', '番目', 'から', '<C>', 'に', '1', 'を加え', 'た', '値', 'までの', '部分', '列', 'にする']	['<A>', '[', '<B>', ':', '<C>', '+', '1', ']', '=', 'reversed', '(', '<A>', '[', '<B>', ':', '<C>', '+', '1', ']', ')']	['<A>', '[', '<B>', ':', '<C>', '+', '1', ']', '=', 'reversed', '(', '<A>', '[', '<B>', ':', '<C>', '+', '1', ']', ')', '<eos>']
['<C>', '(', '<B>', ',', '<D>', ')', 'を', '(', '<A>', '、', '<B>', ')', 'の', '組', 'とする']	['(', '<A>', ',', '<B>', ')', '=', '<C>', '(', '<B>', ',', '<D>', ')']	['(', '<A>', ',', '<B>', ')', '=', '<C>', '(', '<D>', ')', '<eos>']
['<A>', '.', '<B>', '==', '<C>', '.', '<B>', 'かつ', '<A>', '.', '<D>', '==', '<C>', '.', '<D>', 'かつ', '<A>', '.', '<E>', 'が', '<C>', '.', '<E>', 'と', '等', 'し', 'く', 'かつ', '<A>', 'の', '<F>', 'が', '<C>', 'の', '<F>', 'と', '等', 'し', 'く', 'かつ', '<A>', 'の', '<E>', 'が', '<C>', 'の', '<E>', 'と', '等', 'し', 'く', 'かつ']	['return', '<A>', '.', '<B>', '==', '<C>', '.', '<B>', 'and', '<A>', '.', '<D>', '==', '<C>', '.', '<D>', 'and', '<A>', '.', '<E>', '==', '<C>', '.', '<E>', 'and', '<A>', '.', '<F>', '==', '<C>', '.', '<F>', 'and', '<A>', '.', '<E>', '==', '<C>', '.', '<E>', 'and', '<A>', '.', '<G>', '==', '<C>', '.', '<G>']	['return', '<A>', '.', '<B>', '==', '<C>', '.', '<B>', 'and', '<A>', '.', '<D>', '==', '<C>', '.', '<E>', 'and', '<A>', '.', '<D>', '==', '<C>', '.', '<E>', 'and', '<A>', '.', '<F>', '==', '<C>', '.', '<E>', 'and', '<A>', '.', '<F>', '==', '<C>', '.', '<E>', '==', '<C>', '.', '<E>', ')', '<eos>']
['<C>', 'を', '<A>', 'の', '<B>', 'から', '1', 'を', '引', 'いた', '値', '番目の', '、', 'つまり', '先頭から', '、', 'つまり', '末', '尾', 'までの', '部分', '列', 'にする']	['<A>', '[', '<B>', '-', '1', ']', '[', ':', ']', '=', '<C>']	['<A>', '[', '<B>', '-', '1', ']', '[', ':', ']', '=', '<C>', '<eos>']
['<A>', 'の', '<B>', 'の', '<C>', '番目の', '<D>', '番目', '番目', 'を出力する']	['print', '(', '<A>', '[', '<B>', '[', '<C>', ']', '[', '<D>', ']', ']', ')']	['print', '(', '<A>', '[', '<B>', '[', '<C>', ']', '[', '<D>', ']', ']', ')', '<eos>']
['<A>', 'の', '<B>', 'の', '1', '番目', '番目の', '<B>', 'の先頭', '番目', 'が', '0', 'と', '等しくない', 'とき', '、']	['if', '<A>', '[', '<B>', '[', '1', ']', ']', '[', '<B>', '[', '0', ']', ']', '!=', '0', ':']	['if', '<A>', '[', '<B>', '[', '1', ']', ']', '[', '<B>', '[', '0', ']', ']', '!=', '0', ':', '<eos>']
['<B>', '(', '<A>', ',', '<C>', '(', '<D>', ')', '-', '<E>', '-1', ')', 'を', '<A>', 'とする']	['<A>', '=', '<B>', '(', '<A>', ',', '<C>', '(', '<D>', ')', '-', '<E>', '-', '1', ')']	['<A>', '=', '<B>', '(', '<A>', ',', '<C>', '(', '<D>', '-', '<E>', '-', '1', ')', ')', '<eos>']
['<A>', 'の', '0', '番目', 'が', '1', 'と', '等', 'し', 'く', 'かつ', '<A>', 'の', '1', '番目', 'が', '1', 'と', '等しい', 'とき', '、']	['if', '<A>', '[', '0', ']', '==', '1', 'and', '<A>', '[', '1', ']', '==', '1', ':']	['if', '<A>', '[', '0', ']', '==', '1', 'and', '<A>', '[', '1', ']', '==', '1', ':', '<eos>']
['<B>', 'の', '<C>', '番目', 'から', '<D>', '未', '満', 'までの', '<E>', 'の', '<C>', '番目', '間', '隔', 'の数', '列', 'を', '順に', '<A>', 'として', '、', '繰', 'り', '返す', '<blk>', '1', 'を', '<F>', 'の', '<A>', '番目', 'にする', '</blk>']	['for', '<A>', 'in', 'range', '(', '<B>', '[', '<C>', ']', ',', '<D>', ',', '<E>', '[', '<C>', ']', ')', ':', '<blk>', '<F>', '[', '<A>', ']', '=', '1', '</blk>']	['for', '<A>', 'in', 'range', '(', '<B>', '[', '<C>', ']', ',', '<D>', ',', '<E>', '[', '<C>', ']', ')', ':', '<blk>', '<F>', '[', '<A>', ']', '=', '1', '</blk>', '<eos>']
['<C>', 'が', '<D>', 'の', '長さ', 'より', '小さく', 'かつ', '<D>', 'の', '<C>', '番目', 'が', '<E>', 'と', '等しい', 'とき', "'1'", '、', 'そうでなければ', "'0'", 'を', '<A>', 'の', '<B>', '番目', 'にする']	['<A>', '[', '<B>', ']', '=', "'1'", 'if', '<C>', '<', 'len', '(', '<D>', ')', 'and', '<D>', '[', '<C>', ']', '==', '<E>', 'else', "'0'"]	['<A>', '[', '<B>', ']', '=', "'1'", 'if', '<C>', '<', 'len', '(', '<D>', ')', 'and', '<C>', '[', '<E>', ']', '==', "'0'", 'else', "'0'", '<eos>']
['<A>', 'が', '<B>', 'より小さい', 'とき', '、', '<blk>', '<D>', 'を', '<C>', 'とする', '<sep>', '<B>', 'を', '<A>', 'とする', '</blk>']	['if', '(', '<A>', '<', '<B>', ')', ':', '<blk>', '<C>', '=', '<D>', '<sep>', '<A>', '=', '<B>', '</blk>']	['if', '<A>', '<', '<B>', ':', '<blk>', '<C>', '=', '<D>', '<sep>', '<B>', '=', '<A>', '</blk>', '<eos>']
['現在の', '日時', 'を', '60', 'で', '割', 'った', '余', 'り', 'が', '<A>', '以下', 'かどうか', 'が', '<B>', 'を', '60', 'で', '割', 'った', '余', 'り', '以下の', 'とき', '、']	['if', 'now', '%', '60', '<=', '<A>', '<=', '<B>', '%', '60', ':']	['if', 'now', '%', '60', '<=', '<A>', '<=', '<B>', '%', '60', ':', '<eos>']
['<A>', 'の', '<B>', '番目の', '1', '番目', 'が', '<A>', 'の', '<B>', 'から', '1', 'を', '引', 'いた', '値', '番目の', '1', '番目', 'より小さい', 'とき', '、', '<blk>', '<C>', 'を', '1', 'だけ', '増加', 'させる', '</blk>']	['if', '<A>', '[', '<B>', ']', '[', '1', ']', '<', '<A>', '[', '<B>', '-', '1', ']', '[', '1', ']', ':', '<blk>', '<C>', '+=', '1', '</blk>']	['if', '<A>', '[', '<B>', ']', '[', '1', ']', '<', '<A>', '[', '<B>', '-', '1', ']', '[', '1', ']', ':', '<blk>', '<C>', '+=', '1', '</blk>', '<eos>']
['-1', 'を', '<A>', 'とする', '<C>', 'を', '<B>', 'とする']	['<A>', '=', '-', '1', '<B>', '=', '<C>']	['<A>', '=', '-', '1', '<B>', '=', '<C>', '<eos>']
['<A>', 'の', '末尾に', '<C>', 'の各要素', 'を', '<B>', 'と', 'し', '、', '<B>', 'から', '1', 'を', '引', 'いた', '値の', '列', 'を追加する']	['<A>', '.', 'append', '(', '[', '<B>', '-', '1', 'for', '<B>', 'in', '<C>', ']', ')']	['<A>', '.', 'append', '(', '[', '<B>', '-', '1', 'for', '<B>', 'in', '<C>', ']', ')', '<eos>']
