['h', '1', 'から', 't', '2', 'を', '引', 'いた', '値を', 'h', '3', 'とする']	['h3', '=', 'h1', '-', 't2']	['h3', '=', 'h1', '-', 't2', '<eos>']
['use', 'の', 's', '1', 'の', 'i', '番目', '番目', 'を', '1', 'だけ', '増加', 'させる']	['use', '[', 's1', '[', 'i', ']', ']', '+=', '1']	['use', '[', 's1', '[', 'i', ']', ']', '+=', '1', '<eos>']
['m', 'f', '.', 'add', '_', 'ed', 'ge', '(', 'out', 'N', 'W', ',', 'in', 'C', '(', 'i', ')', ',', '1', ')']	['mf', '.', 'add_edge', '(', 'outNW', ',', 'inC', '(', 'i', ')', ',', '1', ')']	['mf', '.', 'add_edge', '(', 'outNC', ',', 'inM', '(', 'i', ')', ',', '1', ')', '<eos>']
['num', 's', 'の', 'x', 'から', '1', 'を', '引', 'いた', '値', '番目の', '各', '要素を', 'v', 'と', 'し', '、', 'v', 'が', 'y', '以下の', 'ときの', 'd', 'p', 'の', 'x', 'から', '1', 'を', '引', 'いた', '値', '番目の', 'y', 'から', 'v', 'を', '引', 'いた', '値', '番目の', '列', 'の', '総', '和', 'を', 'd', 'p', 'の', 'x', '番目の', 'y', '番目', 'にする']	['dp', '[', 'x', ']', '[', 'y', ']', '=', 'sum', '(', '[', 'dp', '[', 'x', '-', '1', ']', '[', 'y', '-', 'v', ']', 'for', 'v', 'in', 'nums', '[', 'x', '-', '1', ']', 'if', 'v', '<=', 'y', ']', ')']	['dp', '[', 'x', ']', '[', 'y', ']', '=', 'sum', '(', '[', 'dp', '[', 'x', '-', '1', ']', '[', 'y', '-', 'v', ']', 'for', 'v', 'in', 'nums', '[', 'x', '-', '1', ']', 'if', 'v', '<=', 'dp', '[', 'x', '-', '1', ']', '[', 'y', '-', '1', ']', ')', '<eos>']
['辞書を', 'M', 'とする']	['M', '=', 'dict', '(', 'zip', '(', 'permutations', '(', 'range', '(', 'K', ')', ')', ',', '[', '[', ']', 'for', 'i', 'in', 'range', '(', '24', ')', ']', ')', ')']	['M', '=', 'dict', '(', ')', '<eos>']
['(', '0', ')', 'からなる', '列', 'の', 'h', '回', '分', 'の', '列', 'を', 'a', 'とする']	['a', '=', '[', '0', ']', '*', 'h']	['a', '=', '[', '0', ']', '*', 'h', '<eos>']
['total', 'を', 'an', 's', 'とする']	['ans', '=', 'total']	['ans', '=', 'total', '<eos>']
['an', 's', 'を', 'fact', 'の', 'x', '番目', 'に', 'p', 'r', '6', 'の', 'k', '番目', 'を', '掛け', 'た', '値に', 'r', 'f', 'act', 'の', 'k', '番目', 'を', '掛け', 'た', '値を', 'M', 'O', 'D', 'で', '割', 'った', '余', 'り', 'だけ', '増加', 'させる']	['ans', '+=', 'fact', '[', 'x', ']', '*', 'pr6', '[', 'k', ']', '*', 'rfact', '[', 'k', ']', '%', 'MOD']	['ans', '+=', 'fact', '[', 'x', ']', '*', 'pr6', '[', 'k', ']', '*', 'rfact', '[', 'k', ']', '%', 'MOD', '<eos>']
['stack', 'の', '末尾に', 's', 'の', '整数値', 'を追加する']	['stack', '.', 'append', '(', 'int', '(', 's', ')', ')']	['stack', '.', 'append', '(', 'int', '(', 's', ')', ')', '<eos>']
['y', '1', 'を', 'y', '0', 'だけ', '減', '少', 'させる', 'y', '2', 'を', 'y', '0', 'だけ', '減', '少', 'させる']	['y1', '-=', 'y0', 'y2', '-=', 'y0']	['y1', '-=', 'y0', '-=', 'y0', '<eos>']
['N', 'の', 'l', '番目', 'を', "'+'", 'で', '分割', 'した', '字句', '列', 'を', '展開', 'し', '、', 'それぞれ', 's', '1', '、', 't', 'とする']	['s1', ',', 't', '=', 'N', '[', 'l', ']', '.', 'split', '(', "'+'", ')']	['s1', ',', 't', '=', 'N', '[', 'l', ']', '.', 'split', '(', "'+'", ')', '<eos>']
['s', 'の', '、', 'つまり', '先頭から', 'index', '番目', 'までの', '部分', '列', 'に', 'c', 'を加え', 'た', '値に', 's', 'の', 'index', 'に', '1', 'を加え', 'た', '値', 'から', '、', 'つまり', '末', '尾', 'までの', '部分', '列', 'を加え', 'た', '値を', 'fixed', '_', 'number', 'とする']	['fixed_number', '=', 's', '[', ':', 'index', ']', '+', 'c', '+', 's', '[', 'index', '+', '1', ':', ']']	['<unk>', '=', 's', '[', ':', 'index', ']', '+', 'c', '+', 's', '[', 'index', '+', '1', ':', ']', '<eos>']
['入力された', '文字列を', '空白', 'で', '分割', 'した', '字句', '列', 'の各要素', 'を', 'x', 'と', 'し', '、', 'x', 'の', '整数値', 'の', '列', 'を', '展開', 'し', '、', 'それぞれ', 'p', '、', 'q', 'とする']	['p', ',', 'q', '=', '[', 'int', '(', 'x', ')', 'for', 'x', 'in', 'input', '(', ')', '.', 'split', '(', ')', ']']	['p', ',', 'q', '=', '[', 'int', '(', 'x', ')', 'for', 'x', 'in', 'input', '(', ')', '.', 'split', '(', ')', ']', '<eos>']
['1', 'から', 'i', 'に', '1', 'を加え', 'た', '値', '未', '満', 'までの', '数', '列', 'を', '順に', 'j', 'として', '、', '繰', 'り', '返す', '<blk>', 'a', 'の', 'j', 'から', '1', 'を', '引', 'いた', '値', '番目', 'に', 'a', 'の', 'j', '番目', 'を加え', 'た', '値を', '10', 'で', '割', 'った', '余', 'り', 'を', 'a', 'の', 'j', 'から', '1', 'を', '引', 'いた', '値', '番目', 'にする', '</blk>']	['for', 'j', 'in', 'range', '(', '1', ',', 'i', '+', '1', ')', ':', '<blk>', 'a', '[', 'j', '-', '1', ']', '=', '(', 'a', '[', 'j', '-', '1', ']', '+', 'a', '[', 'j', ']', ')', '%', '10', '</blk>']	['for', 'j', 'in', 'range', '(', '1', ',', 'i', '+', '1', ')', ':', '<blk>', 'a', '[', 'j', '-', '1', ']', '=', '(', 'a', '[', 'j', '-', '1', ']', '+', 'a', '[', 'j', '-', '1', ']', ')', '%', '10', '</blk>', '<eos>']
['(', 's', '_', 'li', 'の', 'm', 'から', '1', 'を', '引', 'いた', '値', '番目', ')', 'からなる', '列', 'を', 'c', '_', 'li', 'とする']	['c_li', '=', '[', 's_li', '[', 'm', '-', '1', ']', ']']	['c_li', '=', '[', 's_li', '[', 'm', '-', '1', ']', ']', '<eos>']
["'", 'four', 'card', "'", 'を返す']	['return', "'four", "card'"]	['return', '<unk>', '<eos>']
['over', 'の先頭', 'を', '除', 'いた', '部分', '列', 'を', '反', '転', 'した', '列', 'を', '順に', 'v', 'として', '、', '繰', 'り', '返す']	['for', 'v', 'in', 'reversed', '(', 'over', '[', '1', ':', ']', ')', ':']	['for', 'v', 'in', 'reversed', '(', 'over', '[', '1', ':', ']', ')', ':', '<eos>']
['X', 'が', '0', 'より小さい', 'とき', '、', '<blk>', 'X', 'に', '7', 'を加え', 'た', '値を', 'X', 'とする', '</blk>']	['if', 'X', '<', '0', ':', '<blk>', 'X', '=', 'X', '+', '7', '</blk>']	['if', 'X', '<', '0', ':', '<blk>', 'X', '=', 'X', '+', '7', '</blk>', '<eos>']
['(', '0', ')', 'からなる', '列', 'の', 'L', 'に', '1', 'を加え', 'た', '値', '回', '分', 'の', '列', 'を', 'F', 'とする']	['F', '=', '[', '0', ']', '*', '(', 'L', '+', '1', ')']	['F', '=', '[', '0', ']', '*', '(', 'L', '+', '1', ')', '<eos>']
['a', 'と', 'b', 'の', '論理和', 'を', 'ソート', 'した', '列', 'を', '順に', 'i', 'として', '、', '繰', 'り', '返す']	['for', 'i', 'in', 'sorted', '(', 'a', '|', 'b', ')', ':']	['for', 'i', 'in', 'sorted', '(', 'a', '|', 'b', ')', ':', '<eos>']
['0', 'から', 'N', 'から', '1', 'を', '引', 'いた', '値', '未', '満', 'までの', '数', '列', 'を', '順に', 'l', 'として', '、', '繰', 'り', '返す']	['for', 'l', 'in', 'range', '(', 'N', '-', '1', ')', ':']	['for', 'l', 'in', 'range', '(', 'N', '-', '1', ')', ':', '<eos>']
['0', 'から', '12', '未', '満', 'までの', '数', '列', 'の各要素', 'を', 'j', 'と', 'し', '、', '0', 'から', '12', '未', '満', 'までの', '数', '列', 'の各要素', 'を', 'i', 'と', 'し', '、', '0', 'の', '列', 'の', '列', 'を', 'an', 's', 'とする']	['ans', '=', '[', '[', '0', 'for', 'i', 'in', 'range', '(', '12', ')', ']', 'for', 'j', 'in', 'range', '(', '12', ')', ']']	['ans', '=', '[', '[', '0', 'for', 'i', 'in', 'range', '(', '12', ')', ']', 'for', 'j', 'in', 'range', '(', '12', ')', ']', '<eos>']
['0', 'から', 'm', '未', '満', 'までの', '数', '列', 'を', '順に', 'u', 'として', '、', '繰', 'り', '返す']	['for', 'u', 'in', 'range', '(', 'm', ')', ':']	['for', 'u', 'in', 'range', '(', 'm', ')', ':', '<eos>']
['x', 'が', 'self', 'の', 'm', 's', 'に含まれる', 'とき', '、']	['if', 'x', 'in', 'self', '.', 'ms', ':']	['if', 'x', 'in', 'self', '.', 'ms', ':', '<eos>']
['0', 'から', 'last', '未', '満', 'までの', '数', '列', 'を', '順に', 'k', 'として', '、', '繰', 'り', '返す']	['for', 'k', 'in', 'range', '(', 'last', ')', ':']	['for', 'k', 'in', 'range', '(', 'last', ')', ':', '<eos>']
['temp', 'の', '末尾に', "'0'", 'を追加する']	['temp', '.', 'append', '(', "'0'", ')']	['temp', '.', 'append', '(', "'0'", ')', '<eos>']
['s', 'an', 'の', '2', '番目', 'が', 's', 'an', 'の', '0', '番目', 'に', 's', 'an', 'の', '1', '番目', 'を加え', 'た', '値', '以上の', 'とき', '、']	['if', 'san', '[', '2', ']', '>=', 'san', '[', '0', ']', '+', 'san', '[', '1', ']', ':']	['if', 'ans', '[', '2', ']', '>=', 'ans', '[', '0', ']', '+', 'anss', '[', '1', ']', ':', '<eos>']
['0', 'から', 'L', 'の', '長さ', '未', '満', 'までの', '数', '列', 'の各要素', 'を', 'i', 'と', 'し', '、', '0', 'の', '列', 'を', 'copied', 'とする']	['copied', '=', '[', '0', 'for', 'i', 'in', 'range', '(', 'len', '(', 'L', ')', ')', ']']	['copied', '=', '[', '0', 'for', 'i', 'in', 'range', '(', 'len', '(', 'L', ')', ')', ']', '<eos>']
['an', 's', '、', 'r', 'の', '最大', '値を', 'an', 's', 'とする']	['ans', '=', 'max', '(', 'ans', ',', 'r', ')']	['ans', '=', 'max', '(', 'ans', ',', 'r', ')', '<eos>']
['d', 'に', '2', 'を加え', 'た', '値を', 'co', 'st', 'の', 'a', '番目の', 'b', 'から', '1', 'を', '引', 'いた', '値', '番目', 'にする']	['cost', '[', 'a', ']', '[', 'b', '-', '1', ']', '=', 'd', '+', '2']	['cost', '[', 'a', ']', '[', 'b', '-', '1', ']', '=', 'd', '+', '2', '<eos>']
['0', 'から', '6', '00', '未', '満', 'までの', 'd', '間', '隔', 'の数', '列', 'を', '順に', 'i', 'として', '、', '繰', 'り', '返す']	['for', 'i', 'in', 'range', '(', '0', ',', '600', ',', 'd', ')', ':']	['for', 'i', 'in', 'range', '(', '0', ',', '600', ',', 'd', ')', ':', '<eos>']
['com', '1', 'が', '1', 'と', '等しい', 'とき', '、']	['if', 'com1', '==', '1', ':']	['if', 'com1', '==', '1', ':', '<eos>']
['self', 'の', 'top', 'を', 'temp', 'とする']	['temp', '=', 'self', '.', 'top']	['temp', '=', 'self', '.', 'top', '<eos>']
['j', 'が', 'l', 'から', '1', 'を', '引', 'いた', '値', 'と', '等しい', 'とき', '、']	['if', 'j', '==', 'l', '-', '1', ':']	['if', 'j', '==', 'l', '-', '1', ':', '<eos>']
['i', 'を', 'g', 'y', 'とする', 'j', 'を', 'g', 'x', 'とする']	['gy', '=', 'i', 'gx', '=', 'j']	['gy', '=', 'i', 'gx', '=', 'j', '<eos>']
['amount', 'に', '1', '99', 'を加え', 'た', '値を', '200', 'で', '割', 'った', '商', 'に', '3', '80', 'を', '掛け', 'た', '値を', 'be', 'st', '_', 'price', 'とする']	['best_price', '=', '(', 'amount', '+', '199', ')', '//', '200', '*', '380']	['best_price', '=', '(', 'amount', '+', '<unk>', ')', '//', '200', '*', '380', '<eos>']
['(', 'r', '0', '、', 'r', '1', ')', 'の', '組', 'を', 's', 'の', 'cd', '番目', 'にする']	['s', '[', 'cd', ']', '=', '(', 'r0', ',', 'r1', ')']	['cds', '[', 'cd', ']', '=', '(', 'r0', ',', 'r1', ')', '<eos>']
['0', 'から', '9', '未', '満', 'までの', '数', '列', 'の各要素', 'を', 'i', 'と', 'し', '、', '(', '0', '、', '"', 'X', '"', ')', 'からなる', '列', 'の', '列', 'のリスト', 'を', 'card', 'とする']	['card', '=', 'list', '(', '[', '[', '0', ',', '"X"', ']', 'for', 'i', 'in', 'range', '(', '9', ')', ']', ')']	['card', '=', '[', 'list', '(', '[', '0', ',', '"X"', ')', 'for', 'i', 'in', 'range', '(', '9', ')', ']', '<eos>']
\['\\\\\\\\', '1', 'から', '14', '未', '満', 'までの', '数', '列', 'の各要素', 'を', 'i', 'と', 'し', '、', '"', '%', 'd', '\\\\\\\\', '\\\\\\\\', 'n', '"', 'を', 'i', 'で', '割', 'った', '余', 'り', 'の', '列', 'を', 'x', 's', 'とする', '\\\\\\\\']\	\['\\\\\\\\xs', '=', '[', '"', '%d\\\\\\\\\\\\\\\\n"', '%', 'i', 'for', 'i', 'in', 'range', '(', '1', ',', '14', ')', ']\\\\\\\\']\	\['\\\\\\\\s', '=', '[', 'd', '%', 'i', 'for', 'i', 'in', 'range', '(', '1', ',', '14', ')', ']', '<eos>']\
['a', 'の集合', 'と', 'input', '(', ')', 'を', '空白', 'で', '分割', 'した', '字句', '列', 'の集合', 'の', '論理', '積', 'の', '長さ', 'を出力する']	['print', '(', 'len', '(', 'set', '(', 'a', ')', '&', 'set', '(', 'input', '(', ')', '.', 'split', '(', ')', ')', ')', ')']	['print', '(', 'len', '(', 'set', '(', 'a', ')', '&', 'set', '(', 'input', '(', ')', ')', ')', ')', '<eos>']
['readline', '(', ')', 'を', '空白', 'で', '分割', 'した', '字句', '列', 'の各要素', 'に', '整数', 'を', '適用', 'した', '列', 'を', '展開', 'し', '、', 'それぞれ', 'N', '、', 'T', 'I', 'とする']	['N', ',', 'TI', '=', 'map', '(', 'int', ',', 'readline', '(', ')', '.', 'split', '(', ')', ')']	['N', ',', 'I', '=', 'map', '(', 'int', ',', 'readline', '(', ')', '.', 'split', '(', ')', ')', '<eos>']
['k', 'を', 'そうでなければ', '、', 'とする']	['else', '=', 'k']	['else', '=', 'k', '<eos>']
['ALL', 'を', '1', 'を', 'i', 'に', 'W', 'を', '掛け', 'た', '値に', 'j', 'を加え', 'た', '値', 'だけ', '左', 'シフト', 'した', '値', 'と', 'の', '論理和', 'にする']	['ALL', '|', '=', '1', '<<', '(', 'i', '*', 'W', '+', 'j', ')']	['ALL', '|', '=', '(', '1', '<<', '(', 'i', '*', 'W', '+', 'j', ')', ')', '<eos>']
['li', 'の', 'i', '番目', 'が', 'x', 'より大きい', 'かどうか', 'を返す']	['return', 'li', '[', 'i', ']', '>', 'x']	['return', 'li', '[', 'i', ']', '>', 'x', '<eos>']
['入力された', '文字列', 'の浮動小数点数', 'を', 'y', 'とする']	['y', '=', 'float', '(', 'input', '(', ')', ')']	['y', '=', 'float', '(', 'input', '(', ')', ')', '<eos>']
['n', 'cos', 't', 'を', 'd', 'p', 'の', 'u', '番目', 'にする']	['dp', '[', 'u', ']', '=', 'ncost']	['dp', '[', 'u', ']', '=', 'ncost', '<eos>']
['(', 'a', '、', 'b', '、', 'c', '、', 'd', ')', 'の', '組', 'を', 'S', 'の', 's', '番目', 'にする']	['S', '[', 's', ']', '=', '(', 'a', ',', 'b', ',', 'c', ',', 'd', ')']	['S', '[', 's', ']', '=', '(', 'a', ',', 'b', ',', 'c', ',', 'd', ')', '<eos>']
['an', 's', 'の', '末尾に', '(', 'x', 'に', '1', 'を加え', 'た', '値', '、', 'y', 'に', '1', 'を加え', 'た', '値', '、', '2', ')', 'の', '組', 'を追加する']	['ans', '.', 'append', '(', '(', 'x', '+', '1', ',', 'y', '+', '1', ',', '2', ')', ')']	['ans', '.', 'append', '(', '(', 'x', '+', '1', ',', 'y', '+', '1', ',', '2', ')', ')', '<eos>']
['(', '(', '0', '、', '-1', ')', 'の', '組', '、', '(', '0', '、', '1', ')', 'の', '組', '、', '(', '-1', '、', '0', ')', 'の', '組', '、', '(', '1', '、', '0', ')', 'の', '組', ')', 'の', '組', 'を', 'vec', 'とする']	['vec', '=', '(', '(', '0', ',', '-', '1', ')', ',', '(', '0', ',', '1', ')', ',', '(', '-', '1', ',', '0', ')', ',', '(', '1', ',', '0', ')', ')']	['vec', '=', '(', '(', '0', ',', '-', '1', ')', ',', '(', '0', ',', '1', ')', ',', '(', '1', ',', '0', ')', ',', '(', '-', '1', ',', '0', ')', ',', '(', '0', ',', '1', ')', ')', '<eos>']
['typing', 'モジュール', 'を用い', 'る']	['from', 'typing', 'import', 'List', ',', 'Set']	['from', 'typing', 'import', 'List', ',', 'TypeVar', ',', '<unk>', '<eos>']
['を', '間', 'に入れ', 'て', 'save', 'を', '連結', 'した', '文字列', 'を出力する']	['print', '(', '""', '.', 'join', '(', 'save', ')', ')']	['print', '(', '""', '.', 'join', '(', 'save', ')', ')', '<eos>']
['ts', 'の', 'i', '番目', 'を', 't', 'とする']	['t', '=', 'ts', '[', 'i', ']']	['t', '=', 'ts', '[', 'i', ']', '<eos>']
['B', 'の', 'y', '番目の', 'x', '番目', 'を', 'A', 'の', 'y', '番目の', 'c', 'から', '1', 'を', '引', 'いた', '値', 'から', 'x', 'を', '引', 'いた', '値', '番目', 'だけ', '増加', 'させる']	['B', '[', 'y', ']', '[', 'x', ']', '+=', 'A', '[', 'y', ']', '[', 'c', '-', '1', '-', 'x', ']']	['B', '[', 'y', ']', '[', 'x', ']', '+=', 'A', '[', 'y', ']', '[', 'c', '-', '1', '-', 'x', ']', '<eos>']
['v', 's', 'の', '末尾に', 'x', 'を追加する']	['vs', '.', 'append', '(', 'x', ')']	['vs', '.', 'append', '(', 'x', ')', '<eos>']
['P', 'の', 'j', '番目', 'を', '展開', 'し', '、', 'それぞれ', 'p', 'x', 'j', '、', 'py', 'j', '、', 'p', 'z', 'j', '、', 'v', 'x', 'j', '、', 'v', 'y', 'j', '、', 'v', 'z', 'j', '、', 'r', 'j', '、', 'v', 'r', 'j', 'とする']	['pxj', ',', 'pyj', ',', 'pzj', ',', 'vxj', ',', 'vyj', ',', 'vzj', ',', 'rj', ',', 'vrj', '=', 'P', '[', 'j', ']']	['pj', ',', 'zj', ',', 'pj', ',', 'uvj', ',', 'vz', ',', 'rv', '=', 'P', '[', 'j', ']', '<eos>']
['入力された', '文字列を', '空白', 'で', '分割', 'した', '字句', '列', 'の各要素', 'に', '整数', 'を', '適用', 'した', '列', 'を', '展開', 'し', '、', 'それぞれ', 'n', '、', 'm', '、', 't', '、', 'p', 'とする']	['n', ',', 'm', ',', 't', ',', 'p', '=', 'map', '(', 'int', ',', 'input', '(', ')', '.', 'split', '(', ')', ')']	['n', ',', 'm', ',', 't', ',', 'p', '=', 'map', '(', 'int', ',', 'input', '(', ')', '.', 'split', '(', ')', ')', '<eos>']
['readline', '(', ')', 'を', '空白', 'で', '分割', 'した', '字句', '列', 'の各要素', 'に', '整数', 'を', '適用', 'した', '列', 'を', '展開', 'し', '、', 'それぞれ', 'm', '、', 'l', 'とする']	['m', ',', 'l', '=', 'map', '(', 'int', ',', 'readline', '(', ')', '.', 'split', '(', ')', ')']	['m', ',', 'l', '=', 'map', '(', 'int', ',', 'readline', '(', ')', '.', 'split', '(', ')', ')', '<eos>']
['a', 'を', 'ソート', 'した', '列', 'を', 'a', '2', 'とする']	['a2', '=', 'sorted', '(', 'a', ')']	['a2', '=', 'sorted', '(', 'a', ')', '<eos>']
['tmp', 'を', 'R', 'の', 'i', '番目', 'だけ', '減', '少', 'させる']	['tmp', '-=', 'R', '[', 'i', ']']	['tmp', '-=', 'R', '[', 'i', ']', '<eos>']
['v', 'c', '(', 'p', '1', ',', 'p', '0', ')', 'を', 'v', '01', 'とする']	['v01', '=', 'vc', '(', 'p1', ',', 'p0', ')']	['v01', '=', 'vc', '(', 'p1', ',', 'p0', ')', '<eos>']
['p', '_', 'list', 'の', 'p', 't', '番目', 'が', '0', 'と', '等しい', '間', '、', '次', 'を', '繰', 'り', '返す']	['while', 'p_list', '[', 'pt', ']', '==', '0', ':']	['while', 'p_list', '[', 'pt', ']', '==', '0', ':', '<eos>']
['p', '2', 'が', 'b', 'より', '小さく', 'ないとき', '、']	['if', 'not', 'p2', '<', 'b', ':']	['if', 'not', 'p2', '<', 'b', ':', '<eos>']
['self', 'の', 'grap', 'h', 'の', 'E', 'の', 'v', '番目', 'を', '順に', 'child', 'として', '、', '繰', 'り', '返す']	['for', 'child', 'in', 'self', '.', 'graph', '.', 'E', '[', 'v', ']', ':']	['for', 'child', 'in', 'self', '.', 'graph', '[', 'v', '.', 'v', ']', ':', '<eos>']
['change', 'B', 'o', 'ar', 'd', '(', 'board', ',', 'i', ',', 'j', ',', '1', ')']	['changeBoard', '(', 'board', ',', 'i', ',', 'j', ',', '1', ')']	['<unk>', '(', 'board', ',', 'i', ',', 'j', ',', '1', ')', '<eos>']
['a', 'が', '0', 'と', '等しい', 'とき', '、', '<blk>', 'b', 'から', '1', 'を', '引', 'いた', '値', '、', 'c', 'を追加して', 'ST', 'を更新する', '</blk>']	['if', 'a', '==', '0', ':', '<blk>', 'ST', '.', 'update', '(', 'b', '-', '1', ',', 'c', ')', '</blk>']	['if', 'a', '==', '0', ':', '<blk>', 'set_depth', '(', 'b', '-', '1', ',', 'c', ')', '</blk>', '<eos>']
['y', 's', '2', 'が', 'y', 'o', '2', 'より大きい', 'とき', '、']	['if', 'ys2', '>', 'yo2', ':']	['if', 'ys2', ')', '>', 'yo2', ':', '<eos>']
['answer', 'を', '(', 'node', '_', 'm', 'id', ')', 'からなる', '列', 'だけ', '増加', 'させる']	['answer', '+=', '[', 'node_mid', ']']	['answer', '+=', '[', 'node_id', ']', '<eos>']
['is', 'V', 'is', 'it', 'ed', 'の', 'i', '番目', 'でなく', 'かつ', 'd', 'の', 'i', '番目', 'が', 'min', 'cos', 't', 'より小さい', 'とき', '、']	['if', '(', 'not', 'isVisited', '[', 'i', ']', ')', 'and', '(', 'd', '[', 'i', ']', '<', 'mincost', ')', ':']	['if', 'not', 'isVisited', '[', 'i', ']', 'and', 'd', '[', 'i', ']', '<', 'mincost', ':', '<eos>']
['x', 'を', '2', 'で', '割', 'った', '余', 'り', 'が', '0', 'と', '等しい', 'とき', '、', '<blk>', '偽', 'を返す', '</blk>']	['if', 'x', '%', '2', '==', '0', ':', '<blk>', 'return', 'False', '</blk>']	['if', 'x', '%', '2', '==', '0', ':', '<blk>', 'return', 'False', '</blk>', '<eos>']
