<D> の表属性 <c> と <b> 表属性と <a> 表属性について関係性を一気に描画する	sns . pairplot ( <D> [ [ <c> , <b> , <a> ] ] )	 pd . merge ( <D> [ <c> , <b> , <a> ] ] ) 
表データ <A> の <b> と列 <c> ごとに <d> の値の合計を計算する	<A> . groupby ( [ <b> , <c> ] ) [ <d> ] . sum ( )	 plt . groupby ( [ <A> [ <b> ] , <c> ] ) [ <d> ] . sum ( ) 
データフレーム <A> のカラム <b> とカラム <c> ごとにカラム <d> の値の和を算出する	<A> . groupby ( [ <b> , <c> ] ) [ <d> ] . sum ( )	 sns . groupby ( [ <A> [ <b> , <c> ] ) [ <d> ] . sum ( ) 
<A> の先頭の <b> 行	<A> . head ( <b> )	 head <A> . head ( <b> ) 
表 <A> 中の欠損を <A> 表の平均値で補う	<A> . fillna ( <A> . mean ( ) )	 <A> . fillna ( <A> . mean ( ) ) 
表 <D> の <c> と <b> と <a> について関係性を一度に描画する	sns . pairplot ( <D> [ [ <c> , <b> , <a> ] ] )	 <D> . pairplot ( [ [ <c> , <b> , <a> ] ] ) 
<a> ファイル名からカンマ区切りで表を読み込み、 <B> とする	<B> = pd . read_csv ( <a> , sep = ',' )	 <B> = pd . read_csv ( <a> , sep = ',' ) 
<B> 内の <a> を欠損に置換し、欠損がある行を落とす	<B> . replace ( <a> , np . nan ) . dropna ( )	 <E> . dropna ( <B> , np . nan ) . dropna ( ) 
<A> の <b> のデータの種類	<A> [ <b> ] . unique ( )	 unique [ <b> ] . unique ( ) 
表 <A> の欠損を <A> データフレームの平均値で補う	<A> . fillna ( <A> . mean ( ) )	 from . mean ( <A> . mean ( ) ) 
ビンのラベルをインデックスとして、 <C> の <b> 列を分割数を <A> 整数値としてビン分割する	pd . cut ( <C> [ <b> ] , <A> , label = False )	 pd . cut ( <C> [ <b> ] , <A> , label = False ) 
<A> のカラム <b> とカラム <c> と <d> について関係性を一気にプロットする	sns . pairplot ( <A> [ [ <b> , <c> , <d> ] ] )	 sns . pairplot ( <A> [ [ <b> , <c> , <d> ] ] ) 
表データ <A> の末尾 <b> 行を調べる	<A> . tail ( <b> )	 <A> . head ( <b> ) 
表 <A> の表属性 <b> についての箱ひげ図を描写する	plt . boxplot ( <A> [ <b> ] )	 <A> [ plt . boxplot ( <b> ] ) 
<B> の <a> のユニークな要素の個数	<B> [ <a> ] . nunique ( )	 <B> [ <a> ] . nunique ( ) 
<C> の <b> 列ごとに <a> の数を数える	<C> . groupby ( [ <b> ] ) [ <a> ] . count ( )	 <A> . groupby ( [ <b> ] ) [ <a> ] . count ( ) 
<E> のカラム <d> 、 <c> 、 <b> 、 <a> を選択する	<E> [ [ <d> , <c> , <b> , <a> ] ]	 <E> [ [ <d> , <c> , <b> , <a> ] ] 
データフレーム <C> の <b> カラムと <a> の相関	<C> [ [ <b> , <a> ] ] . corr ( )	 <A> [ [ <b> , <a> ] ] . corr ( ) 
データフレーム <A> の <b> コラムの各要素の出現頻度	<A> [ <b> ] . value_counts ( )	 from value_counts [ <b> ] . value_counts ( ) 
データフレーム <A> の先頭 5 行を調べる	<A> . head ( )	 head <A> . head ( ) 
<A> のカラム <b> と <c> を削除する	<A> . drop ( [ <b> , <c> ] , axis = 1 )	 sns . pairplot ( <A> [ [ <b> , <c> ] ] ) 
<A> の下 <b> 行	<A> . tail ( <b> )	 <A> . tail ( <b> ) 
ビンのラベルをリスト <D> として、データフレーム <A> の <b> をビン数を <C> として分割する	pd . cut ( <A> [ <b> ] , <C> , label = <D> )	 pd . cut ( <A> [ <b> ] , <C> , label = <D> ) 
表データ <A> の <b> が <c> か <d> のデータを抽出する	<A> [ <A> [ <b> ] . isin ( [ <c> , <d> ] ) ]	 from <A> [ <A> [ <b> ] . isin ( [ <c> , <d> ] ) ] 
x 軸に <a> という軸ラベルを付ける	plt . xlabel ( <a> )	 xlabel . plt ( <a> ) 
位置と <c> を項目名として表データ <A> と <B> を結合する	pd . merge ( <A> , <B> , left_index = True , right_on = <c> )	 . pd ( <A> , <B> , left_index = True , right_on = <c> ) 
列名を指定せずに <a> を読み込む	pd . read_csv ( <a> , header = None )	 pd . read_csv ( <a> , header = None ) 
ビンの名前を整数値として、 <A> の <b> をビン数を <C> 整数値としてビン分割する	pd . cut ( <A> [ <b> ] , <C> , label = False )	 pd . cut ( <A> [ <b> ] , <C> , label = False ) 
<A> の <b> を境界値を <C> として分割する	pd . cut ( <A> [ <b> ] , <C> )	 pd . cut ( <A> [ <b> ] , <C> ) 
位置と <c> を項目名として <A> データフレームと <B> を一つにまとめる	pd . merge ( <A> , <B> , left_index = True , right_on = <c> )	 . pd ( <A> , <B> , left_index = True , right_on = <c> ) 
<A> の表属性 <b> を削除して、再代入する	<A> = <A> . drop ( <b> , axis = 1 )	 <A> = <A> . drop ( <b> , axis = 1 ) 
左外部結合でデータフレーム <B> とデータフレーム <A> をマージする	pd . merge ( <B> , <A> , how = 'left' )	 pd . merge ( <B> , <A> , how = 'left' ) 
表データ <A> の <b> についての要約統計量を見る	<A> [ <b> ] . describe ( )	 <A> [ <b> ] . describe ( ) 
表 <C> の <b> コラムと <a> をドロップする	<C> . drop ( [ <b> , <a> ] , axis = 1 )	 <C> . drop ( [ <b> , <a> ] , axis = 1 ) 
グラフの大きさを横 <b> 縦 <a> とする	plt . figure ( figsize = ( <b> , <a> ) )	 plt . figure ( figsize = ( <a> , <b> ) ) 
表データ <D> の <c> と <b> ごとに <a> の値の和を求める	<D> . groupby ( [ <c> , <b> ] ) [ <a> ] . sum ( )	 <D> . groupby ( [ <c> , <b> ] ) [ <a> ] . sum ( ) 
表 <A> 中の <b> を欠損値に置換し、欠損値が存在する行を削除する	<A> . replace ( <b> , np . nan ) . dropna ( )	 <A> . replace ( <b> , np . nan ) . dropna ( ) 
表データ <A> の <b> を欠損に置換し、欠損がある行を削除する	<A> . replace ( <b> , np . nan ) . dropna ( )	 <A> . replace ( <b> , np . nan ) . dropna ( ) 
表データ <B> と <A> を縦方向でマージする	pd . concat ( [ <B> , <A> ] )	 concat . pd ( [ <B> , <A> ] ) 
<A> の <b> を見る	<A> [ <b> ]	 <A> . head ( <b> ) 
y 軸に <a> というラベルを加える	plt . ylabel ( <a> )	 <E> . ylabel ( <a> ) 
表データ <A> の列 <b> を境界値を <C> リストとしてビン分割する	pd . cut ( <A> [ <b> ] , <C> )	 pd . cut ( <A> [ <b> ] , <C> ) 
表データ <A> の <b> カラムと <c> をドロップする	<A> . drop ( [ <b> , <c> ] , axis = 1 )	 sns . pairplot ( <A> [ [ <b> , <c> ] ] ) 
<A> の <b> 列を分割数を <C> として要素数が等しくなるように分割する	pd . qcut ( <A> [ <b> ] , <C> )	 from pd . qcut ( <A> [ <b> ] , <C> ) 
ビンのラベルを <A> として、 <D> 表の表属性 <c> をビン数を整数値 <B> として分割する	pd . cut ( <D> [ <c> ] , <B> , label = <A> )	 pd . cut ( <D> [ <c> ] , <B> , label = <A> ) 
<E> の列名を <d> から <c> に、 <b> から <a> に変更する	<E> . rename ( columns = { <d> : <c> , <b> : <a> } )	 sns . rename ( columns = { <d> : <c> , <b> : <a> } ) 
全結合で表データ <A> と <B> をマージする	pd . merge ( <A> , <B> , how = 'outer' )	 import . pd ( <A> , <B> , how = 'outer' ) 
表データ <A> の行数と列数	<A> . shape	 <A> . isnull ( ) . sum ( ) 
表 <A> の <b> を落とし、置き換える	<A> . drop ( <b> , axis = 1 , inplace = True )	 <A> = <A> . drop ( <b> , axis = 1 ) 
位置と <c> カラムを項目名として <A> と <B> を一つにまとめる	pd . merge ( <A> , <B> , left_index = True , right_on = <c> )	 . pd ( <A> , <B> , left_index = True , right_on = <c> ) 
<B> 内のそれぞれのカラムにある <a> の個数の合計値	<B> . isin ( [ <a> ] ) . sum ( )	 <B> . isin ( [ <a> ] ) . sum ( ) 
インデックスと表属性 <a> をキーとして <C> データフレームと <B> データフレームをマージする	pd . merge ( <C> , <B> , left_index = True , right_on = <a> )	 pd . merge ( <C> , <B> , left_index = True , right_on = <a> ) 
表データ <D> の <c> 表属性と表属性 <b> と <a> について関係性を一気にプロットする	sns . pairplot ( <D> [ [ <c> , <b> , <a> ] ] )	 pd . merge ( <D> [ <c> , <b> , <a> ] ] ) 
データフレーム <A> 内の NaN を直前の行の値で補う	<A> . fillna ( method = 'ffill' )	 method . fillna ( <A> . method = 'ffill' ) 
<A> の行数と列数	<A> . shape	 <A> . isnull ( ) . sum ( ) 
位置と <c> をキーとして <A> データフレームとデータフレーム <B> を一つにまとめる	pd . merge ( <A> , <B> , left_index = True , right_on = <c> )	 . pd ( <A> , <B> , left_index = True , right_on = <c> ) 
表データ <A> の <b> を削除して、置き換える	<A> . drop ( <b> , axis = 1 , inplace = True )	 <A> = <A> . drop ( <b> , axis = 1 ) 
<B> の <a> をソートする	<B> . sort_values ( <a> )	 import . sort_index ( <a> ) 
インデックスと <a> を項目名として <C> 表と <B> 表をマージする	pd . merge ( <C> , <B> , left_index = True , right_on = <a> )	 pd . merge ( <C> , <B> , left_index = True , right_on = <a> ) 
データフレーム <A> の <b> を分割数を <C> 整数値として要素数が等しくなるようにビン分割する	pd . qcut ( <A> [ <b> ] , <C> )	 pd . qcut ( <A> [ <b> ] , <C> ) 
ファイル <a> から <b> 区切りでデータフレームを読む	pd . read_csv ( <a> , sep = <b> )	 pd . read_csv ( <b> , sep = <a> ) 
棒グラフの位置を真ん中として、 <B> 軸を <B> とした <A> の棒グラフを描写する	plt . bar ( <B> , <A> , align = 'center' )	 pd . merge ( <B> , <A> , align = 'center' ) 
表データ <A> 内の NaN を <A> の平均値で埋める	<A> . fillna ( <A> . mean ( ) )	 <A> . fillna ( <A> . mean ( ) ) 
データフレーム <A> のバリュー	<A> . values	 <A> . values 
<A> の <b> 表属性と <c> の相関	<A> [ [ <b> , <c> ] ] . corr ( )	 <D> [ [ <c> , <b> , <c> ] ] . corr ( ) 
表 <A> の <b> カラムごとにカラム <c> の平均を求める	<A> . groupby ( [ <b> ] ) [ <c> ] . mean ( )	 <A> . groupby ( [ <b> ] ) [ <c> ] . mean ( ) 
<A> の <b> カラムと <c> カラムと <d> について関係性を一気にプロットする	sns . pairplot ( <A> [ [ <b> , <c> , <d> ] ] )	 sns . pairplot ( <A> [ [ <b> , <c> , <d> ] ] ) 
<a> から表データをタブ区切りで読み込む	pd . read_csv ( <a> , sep = '\\\\t' )	 pd . read_csv ( <a> , sep = '\\\\t' ) 
表 <A> の <b> を分割数を整数値 <C> として要素数が等しくなるように分割する	pd . qcut ( <A> [ <b> ] , <C> )	 from pd . qcut ( <A> [ <b> ] , <C> ) 
<D> の表属性 <c> と <b> 表属性と <a> について関係性を一度にプロットする	sns . pairplot ( <D> [ [ <c> , <b> , <a> ] ] )	 <D> . pairplot ( [ [ <c> , <b> , <a> ] ] ) 
表データを <a> 区切りでファイル名 <b> から読む	pd . read_csv ( <b> , sep = <a> )	 pd . read_csv ( <a> , sep = <b> ) 
表データ <B> の最初の <a> 行	<B> . head ( <a> )	 <C> . tail ( <a> ) 
表 <B> の <a> 表属性をドロップし、再代入する	<B> = <B> . drop ( <a> , axis = 1 )	 <B> = <B> . drop ( <a> , axis = 1 ) 
<c> をキーとして、 <A> 表データと表データ <B> を結合する	pd . merge ( <A> , <B> , on = <c> )	 pd . merge ( <A> , <B> , on = <c> ) 
列 <A> の平均値	<A> . mean ( )	 <A> . mean ( ) 
データフレーム <B> の <a> を NaN に置換し、 NaN が存在する行を消す	<B> . replace ( <a> , np . nan ) . dropna ( )	 <E> . dropna ( <B> , np . nan ) . dropna ( ) 
データフレーム <A> のオブジェクトデータの統計情報	<A> . describe ( include = "O" )	 plt . describe ( <A> . describe ( ) 
ビンのラベルを <D> リストとして、表データ <A> の <b> をビン数を <C> としてビン分割する	pd . cut ( <A> [ <b> ] , <C> , label = <D> )	 pd . cut ( <A> [ <b> ] , <C> , label = <D> ) 
ビンの名前を <D> リストとして、データフレーム <A> の <b> をビン数を <C> として分割する	pd . cut ( <A> [ <b> ] , <C> , label = <D> )	 pd . cut ( <A> [ <b> ] , <C> , label = <D> ) 
ビンの名前を <D> リストとして、 <A> の <b> をビン数を整数値 <C> として分割する	pd . cut ( <A> [ <b> ] , <C> , label = <D> )	 pd . cut ( <A> [ <b> ] , <C> , label = <D> ) 
<A> の先頭の <b> 行を確認する	<A> . head ( <b> )	 head <A> . head ( <b> ) 
インデックスと <c> をキーとして <A> 表と <B> をマージする	pd . merge ( <A> , <B> , left_index = True , right_on = <c> )	 . pd ( <A> , <B> , left_index = True , right_on = <c> ) 
<A> の表属性 <b> をグループ化して、値ごとのデータの数を見る	<A> . groupby ( <b> ) . size ( )	 . groupby ( <A> [ <b> ] ) . size ( ) 
表データを <c> 区切りで <b> から読み込み、 <A> とする	<A> = pd . read_csv ( <b> , sep = <c> )	 <A> = pd . read_csv ( <b> , sep = <c> ) 
表 <A> の行の名前を <b> から <c> にリネームする	<A> . rename ( index = { <b> : <c> } )	 <D> . rename ( index = { <b> : <c> } ) 
データフレーム <B> の末尾 <a> 行を調べる	<B> . tail ( <a> )	 import . tail ( <a> ) 
表をパス <a> からカンマ区切りで読んで、 <B> とする	<B> = pd . read_csv ( <a> , sep = ',' )	 <B> = pd . read_csv ( <a> , sep = ',' ) 
表 <D> の <c> と <b> 表属性と <a> について関係性を一気に描画する	sns . pairplot ( <D> [ [ <c> , <b> , <a> ] ] )	 <D> . sns ( [ [ <c> , <b> , <a> ] ] ) 
<B> の表属性 <a> をグループ化して、値ごとのデータの数を見る	<B> . groupby ( <a> ) . size ( )	 <C> . groupby ( <a> ) [ <b> ] . size ( ) 
<C> の <b> 列と <a> を降順にソートする	<C> . sort_values ( [ <b> , <a> ] , ascending = False )	 <A> . sort_values ( [ <b> , <a> ] , ascending = False ) 
タイトルを <a> と設定する	plt . title ( <a> )	 . title ( <a> ) 
ファイル <b> から <c> 区切りで表を読み込み、 <A> に代入する	<A> = pd . read_csv ( <b> , sep = <c> )	 <A> = pd . read_csv ( <b> , sep = <c> ) 
表 <A> 中の NaN を <B> に置き換える	<A> . fillna ( <B> )	 <A> . fillna ( <B> ) 
<c> を項目名として、 <A> と <B> を一つにまとめる	pd . merge ( <A> , <B> , on = <c> )	 pd . merge ( <A> , <B> , on = <c> ) 
<D> の <c> が <b> もしくは <a> のデータを抽出する	<D> [ <D> [ <c> ] . isin ( [ <b> , <a> ] ) ]	 isin [ <D> [ <c> ] . isin ( [ <b> , <a> ] ) ] 
左外部結合で <A> 表データと <B> 表データを一つにまとめる	pd . merge ( <A> , <B> , how = 'left' )	 pd . merge ( <A> , <B> , how = 'left' ) 
グラフの y 軸	x 軸 = x 軸|グラフの x 軸| x 座標	 plt . ylabel ( <a> ) 
表 <A> の <b> コラムのユニークな要素の個数	<A> [ <b> ] . nunique ( )	 nunique <A> [ <b> ] . nunique ( ) 
表データ <A> の <b> を欠損値に置換し、欠損値が存在する行を落とす	<A> . replace ( <b> , np . nan ) . dropna ( )	 <A> . replace ( <b> , np . nan ) . dropna ( ) 
