全結合で <B> と表データ <A> をマージする	pd . merge ( <B> , <A> , how = 'outer' )	 pd . merge ( <B> , <A> , how = 'outer' ) 
文字列 <B> に対し、正規表現 <A> で区切る	re . split ( <A> , <B> )	 re . split ( <A> , <B> ) 
<A> が奇数か	<A> % 2 == 1	 <A> % 2 == 0 
表 <A> の内容を見る	<A> . head ( )	 <A> . head ( ) 
<B> を <A> から番号付けする	enumerate ( <B> , <A> )	 enumerate ( <B> , <A> ) 
表 <C> の <b> と列 <a> を降順に並び替える	<C> . sort_values ( [ <b> , <a> ] , ascending = False )	 <D> . sort_values ( <C> , <b> , <a> ) 
表 <D> の <c> と <b> と <a> について関係性を一気に表示する	sns . pairplot ( <D> [ [ <c> , <b> , <a> ] ] )	 sns . pairplot ( <D> [ [ <c> , <b> , <a> ] ] ) 
<B> で部分文字列 <A> を右から探す	<B> . rfind ( <A> )	 not <B> . rfind ( <A> ) 
データフレーム <D> の <c> と <b> ごとに <a> の値の合計を求める	<D> . groupby ( [ <c> , <b> ] ) [ <a> ] . sum ( )	 <D> . groupby ( [ <c> , <b> ] ) [ <a> ] . sum ( ) 
<A> の始まりが suffix である場合	if <A> . startswith ( prefix ) :	 if <A> . startswith ( prefix ) : 
<A> から <D> 内で <C> の位置を <B> まで探す	<D> . rfind ( <C> , <B> , <A> )	 sns . rfind ( <D> , <C> , <B> , <A> ) 
文字列 <B> 内に <A> がなくなければ	if <B> . find ( <A> ) == -1 :	 if <B> . find ( <A> ) == -1 : 
データフレーム <B> と表データ <A> を縦結合する	pd . concat ( [ <B> , <A> ] )	 pd . concat ( [ <B> , <A> ] ) 
<B> が <A> 内になくなければ	if <A> . find ( <B> ) == -1 :	 <A> . find ( <B> ) == -1 : 
<A> が空であるか否か	len ( <A> ) == 0	 len ( <A> ) != 0 
<B> と <A> 身長から BMI	<B> / ( <A> / 100 ) ** 2	 <A> / ( <B> / 100 ) ** 2 
オブジェクト <A> がリストまたはタプルでないかどうか	not isinstance ( <A> , ( list , tuple ) )	 not isinstance ( <A> , ( list , tuple ) ) 
もし文字列 <A> が <B> で始まれば	if <A> . startswith ( <B> ) :	 if <A> . startswith ( <B> ) : 
表 <A> の NaN を含む行を消す	<A> . dropna ( )	 <B> . dropna ( ) 
<B> の <a> を確認する	<B> [ <a> ]	 math . <B> [ <a> ] 
文字列 <C> で <B> 部分文字列を末尾から <A> まで探す	<C> . rfind ( <B> , <A> )	 <D> . rfind ( <C> , <B> , <A> ) 
データフレーム <A> の <b> カラムと <c> と <d> について関係性を一気に描画する	sns . pairplot ( <A> [ [ <b> , <c> , <d> ] ] )	 plt . pairplot ( <A> [ [ <b> , <c> , <d> ] ] ) 
x 軸に <a> というラベルをつける	plt . xlabel ( <a> )	 plt . xlabel ( <a> ) 
<A> の少数部を切り捨てた整数	math . trunc ( <A> )	 math . ceil ( <A> ) 
<A> と <B> データフレームをマージする	pd . merge ( <A> , <B> )	 math . merge ( <A> , <B> ) 
データフレーム <A> の <b> をグループ化して、値ごとのデータ数を調べる	<A> . groupby ( <b> ) . size ( )	 <A> . groupby ( <b> ) . size ( ) 
データフレーム <C> の <b> コラムを分割数を <A> 整数値としてビン分割する	pd . cut ( <C> [ <b> ] , <A> )	 pd . cut ( <C> [ <b> ] , <A> ) 
<A> を並べ変える	sorted ( <A> )	 <A> . sort_values ( ) 
<D> から <A> 文字列内で <B> 部分文字列を <C> まで探す	<A> . rfind ( <B> , <C> , <D> )	 rfind <A> . rfind ( <B> , <C> , <D> ) 
データフレーム <C> の <b> ごとに表属性 <a> の平均を計算する	<C> . groupby ( [ <b> ] ) [ <a> ] . mean ( )	 <C> . groupby ( [ <b> ] ) [ <a> ] . mean ( ) 
表 <B> のカラム <a> をソートする	<B> . sort_values ( <a> )	 <B> . sort_values ( <a> ) 
文字列 <B> をセパレータ <A> で区切った最後の文字列	<B> . split ( <A> ) [ -1 ]	 <C> . split ( <B> [ -1 ] ) [ -1 ] 
データフレーム <B> の <a> 行目から末尾まで	<B> [ <a> : ]	 <B> [ <a> : ] 
文字列 <A> 中で末尾から <B> を探す	<A> . rfind ( <B> )	 not <A> . rfind ( <B> ) 
<c> 表属性をキーとして、 <A> と表 <B> をマージする	pd . merge ( <A> , <B> , on = <c> )	 sns pd . merge ( <A> , <B> , on = <c> ) 
<A> を <B> ビット、左シフトする	<A> << = <B>	 pd . merge ( <A> , <B> , << = True ) 
文字列 <A> の <B> を末尾から削除する	<A> . rstrip ( <B> )	 <A> . rstrip ( <B> ) 
<B> , <C> , <D> で <A> を整形する	<A> . format ( <B> , <C> , <D> )	 min ( <D> , <B> , <A> ) 
<A> を右から <B> 文字列内で探す	<B> . rfind ( <A> )	 <A> . rfind ( <B> ) 
後ろから <C> 文字列で <B> 部分文字列の位置を <A> まで探す	<C> . rfind ( <B> , <A> )	 <D> . rfind ( <C> , <B> , <A> ) 
文字列 <B> の終わりが <A> であるでない間	while not <B> . endswith ( <A> ) :	 for while not <B> . endswith ( <A> ) : 
表 <A> の <b> 列内の前後の行の差分を計算	<A> [ <b> ] . diff ( periods = 1 )	 <A> [ <b> ] . diff ( periods = 1 ) 
<A> の列の名前を <b> から <c> に、 <d> から <e> に変更する	<A> . rename ( columns = { <b> : <c> , <d> : <e> } )	 plt . rename ( columns = { <d> : <c> , <b> : <e> } ) 
<A> が <B> 中に含まれないか	<A> not in <B>	 <B> not in <A> 
<b> 進数表記 <A> から自然数に変換する	int ( <A> , <b> )	 float . fromhex ( <A> , <b> ) 
<B> 全体に <A> 正規表現がマッチすれば	if re . fullmatch ( <A> , <B> ) :	 if re . fullmatch ( <A> , <B> ) : 
<A> の最初と末尾から不要な空白を除去する	<A> . strip ( )	 not <A> . strip ( ) 
<A> の <B> 属性の値	getattr ( <A> , <B> )	 getattr ( <A> , <B> ) 
もしオブジェクト <A> がリストあるいはタプルでなならば	if not isinstance ( <A> , ( list , tuple ) ) :	 plt . isinstance ( <A> , ( list , tuple ) ) 
<B> が文字列 <A> で最初に見つかった位置	<A> . index ( <B> )	 <A> . index ( <B> ) 
<B> のカラム <a> のユニークな要素の個数	<B> [ <a> ] . nunique ( )	 not <B> [ <a> ] . nunique ( ) 
<A> が <B> で割り切れたなら	if <A> % <B> == 0 :	 while <A> % <B> == 0 : 
もしオブジェクト <A> が数でな場合	if not isinstance ( <A> , float ) :	 while not isinstance ( <A> , float ) : 
<A> にある <b> を欠損値に置換する	<A> . replace ( <b> , np . nan )	 int ( <A> , <b> ) 
オブジェクト <A> に <B> フィールドがあらないかどうか	not hasattr ( <A> , <B> )	 not hasattr ( <A> , <B> ) 
表データ <B> の <a> コラムについての標準偏差	<B> [ <a> ] . std ( )	 std <B> [ <a> ] . std ( ) 
区切り文字 <A> で <B> を右から区切る	<B> . rsplit ( <A> )	 not <A> . rsplit ( <B> ) 
データフレーム <A> の末尾の <b> 行を表示する	<A> . tail ( <b> )	 <A> . tail ( <b> ) 
表 <D> の <c> と <b> カラムとカラム <a> についての箱ひげ図をプロットする	plt . boxplot ( [ <D> [ <c> ] , <D> [ <b> ] , <D> [ <a> ] ] )	 int . boxplot ( [ <D> [ <c> ] , <D> [ <b> ] , <D> [ <a> ] ] ) 
<A> の順序列	enumerate ( <A> )	 math . tan ( <A> ) 
ビンの名前を整数値として、データフレーム <C> の <b> コラムをビン数を <A> 整数値として分割する	pd . cut ( <C> [ <b> ] , <A> , label = False )	 sns . cut ( <A> [ <b> ] , <C> , label = False ) 
ハッシュ表 <A> に <B> を加える	<A> | = <B>	 map ( <B> , <A> ) 
文字列 <B> の先頭と <A> を最後から削除する	<B> . strip ( <A> )	 <A> . strip ( <B> ) 
<B> 中のタブ記号を <A> 文字の空白で置換する	<B> . expandtabs ( <A> )	 <B> . expandtabs ( <A> ) 
<C> の <b> が <a> 以上のデータを抽出する	<C> [ <C> [ <b> ] >= <a> ]	 <D> [ <C> [ <b> ] >= <a> ] 
データフレーム <B> の <a> 行から最後まで	<B> [ <a> : ]	 <B> [ <a> : ] 
<B> を区切り記号 <A> で右から分ける	<B> . rsplit ( <A> )	 not <B> . rsplit ( <A> ) 
文字列 <B> を幅 <A> で中央寄せする	<B> . center ( <A> )	 center <B> . center ( <A> ) 
データフレーム <B> の <a> 表属性のユニークな要素数	<B> [ <a> ] . nunique ( )	 not <B> [ <a> ] . nunique ( ) 
左外部結合で表 <A> と <B> を一つにまとめる	pd . merge ( <A> , <B> , how = 'left' )	 plt . pd . merge ( <A> , <B> , how = 'left' ) 
<b> から <a> 区切りで表を読み込む	pd . read_csv ( <b> , sep = <a> )	 pd . read_csv ( <b> , sep = <a> ) 
表データ <B> の <a> のユニークな要素の個数	<B> [ <a> ] . nunique ( )	 not <B> [ <a> ] . nunique ( ) 
表 <A> の <b> コラムが <c> 以上のデータを抽出する	<A> [ <A> [ <b> ] >= <c> ]	 <D> [ <A> [ <b> ] >= <c> ] 
グラフのサイズを横 <a> 縦 <b> と設定する	plt . figure ( figsize = ( <a> , <b> ) )	 sns . pairplot ( <D> [ [ <c> , <b> , <a> ] ] ) 
文字列 <B> 内の <A> の出現回数	<B> . count ( <A> )	 <A> . count ( <B> ) 
<A> の最初から <B> 文字列を除去する	<A> . removeprefix ( <B> )	 <A> . removeprefix ( <B> ) 
<C> で文字列 <B> のマッチした部分を <A> にリプレースする	re . sub ( <C> , <B> , <A> )	 re . sub ( <C> , <B> , <A> ) 
表データ <A> の欠損値が存在する行を消す	<A> . dropna ( )	 <A> . dropna ( ) 
表 <A> の <b> ごとに <c> カラムの数を数える	<A> . groupby ( [ <b> ] ) [ <c> ] . count ( )	 <A> . groupby ( [ <b> ] ) [ <c> ] . count ( ) 
書き込みモードで <A> をオープンする	open ( <A> , 'w' )	 open ( <A> , 'w' ) 
もう一回、繰り返す	continue	 time . sleep ( <a> ) 
データフレーム <B> 中にある <a> を NaN とする	<B> . replace ( <a> , np . nan )	 pd . replace ( <B> , <a> ] ) 
データフレーム <A> にある <b> を NaN に置き換える	<A> . replace ( <b> , np . nan )	 <B> . replace ( <A> , <b> ) 
表 <A> のカラム <b> 、 <c> 、 <d> 、 <e> を抽出する	<A> [ [ <b> , <c> , <d> , <e> ] ]	 <A> [ [ <b> , <c> , <d> , <e> ] ] 
2 を底とする <A> の対数を確認する	math . log2 ( <A> )	 math . log ( <A> , <B> ) 
<B> の <a> を削除して、置き換える	<B> . drop ( <a> , axis = 1 , inplace = True )	 axis <B> . drop ( <a> , axis = 1 , inplace = True ) 
正規表現 <B> で <A> を分割する	re . split ( <B> , <A> )	 <A> . partition ( <B> ) 
データフレーム <B> と <A> を結合する	pd . merge ( <B> , <A> )	 math . merge ( <B> , <A> ) 
文字列 "X" を <a> 回繰り返す	X * <a>	 abc + <b> + <a> 
<a> をキーとして、 <C> と <B> をマージする	pd . merge ( <C> , <B> , on = <a> )	 os pd . merge ( <C> , <B> , on = <a> ) 
<b> から <a> 区切りでデータフレームを読み込む	pd . read_csv ( <b> , sep = <a> )	 pd . read_csv ( <b> , sep = <a> ) 
表 <A> の欠損値がある行を削除する	<A> . dropna ( )	 <B> . dropna ( ) 
もし <B> が <A> と同一でないならば	if <B> is not <A> :	 with if not <B> . endswith ( <A> ) : 
<B> の大きさを <A> にする	<B> . zfill ( <A> )	 <A> . zfill ( <B> ) 
パス <A> をバイナリモードでオープンする	open ( <A> , 'b' )	 'b' ( <A> , 'b' ) 
<B> 内の <A> の出現回数	<B> . count ( <A> )	 <A> . count ( <B> ) 
データフレーム <B> の <a> をドロップする	<B> . drop ( <a> , axis = 1 )	 delattr ( <B> , <a> ) 
表データを <c> 区切りでファイル名 <b> から読んで、 <A> とする	<A> = pd . read_csv ( <b> , sep = <c> )	 <B> = pd . read_csv ( <A> , sep = <c> ) 
空行をプリントする	print ( )	 print ( "Hello World" ) 
表 <A> の中から重複している行をドロップする	<A> . drop_duplicates ( )	 <B> . drop_duplicates ( <A> ) 
<B> の <a> を位置に設定する	<B> . set_index ( <a> )	 <B> . set_index ( <a> ) 
データフレーム <B> の <a> についての箱ひげ図を描画する	plt . boxplot ( <B> [ <a> ] )	 plt . boxplot ( <B> [ <a> ] ) 
文字列 <B> が <A> で終了しなかったなら	if not <B> . endswith ( <A> ) :	 while not <B> . endswith ( <A> ) : 
ハッシュ表 <A> の <B> キーを取り出す	<A> . pop ( <B> )	 <A> . pop ( <B> ) 
<A> に現れる <B> をカウントする	<A> . count ( <B> )	 <A> . count ( <B> ) 
<A> のプロパティ <B> の値を <C> にする	setattr ( <A> , <B> , <C> )	 getattr ( <A> , <B> , <C> ) 
ファイルパス <A> がファイルでないか	not os . path . isfile ( <A> )	 not os . path . isfile ( <A> ) 
データフレーム <C> の <b> と <a> を大きい順に整列する	<C> . sort_values ( [ <b> , <a> ] , ascending = False )	 <D> . sort_values ( [ <C> , <b> , <a> ] , ascending = False ) 
表 <C> の <b> を分割数を整数値 <A> としてビン分割する	pd . cut ( <C> [ <b> ] , <A> )	 pd . cut ( <C> [ <b> ] , <A> ) 
表データ <D> の表属性 <c> と <b> と <a> についての箱ひげ図を描写する	plt . boxplot ( [ <D> [ <c> ] , <D> [ <b> ] , <D> [ <a> ] ] )	 int . boxplot ( [ <D> [ <c> ] , <D> [ <b> ] , <D> [ <a> ] ] ) 
表 <A> の <b> を消して、置き換える	<A> = <A> . drop ( <b> , axis = 1 )	 list ( <A> , <b> , axis = 1 , inplace = True ) 
表データ <A> の表属性 <b> と表属性 <c> ごとに <d> の値の合計を計算する	<A> . groupby ( [ <b> , <c> ] ) [ <d> ] . sum ( )	 sns . pairplot ( <A> [ [ <b> , <c> , <d> ] ] ) 
文字列 <A> の最初と末尾から空白を除去する	<A> . strip ( )	 not <A> . strip ( ) 
文字列 <A> で <B> が見つからないならば	if <A> . find ( <B> ) == -1 :	 if <A> . find ( <B> ) == -1 : 
データフレーム <B> の <a> コラムを削除して、置き換える	<B> . drop ( <a> , axis = 1 , inplace = True )	 axis <B> . drop ( <a> , axis = 1 , inplace = True ) 
正規表現 <A> が <B> 全体にマッチする場合	if re . fullmatch ( <A> , <B> ) :	 while re . fullmatch ( <A> , <B> ) : 
<A> が <B> 内に含まれないか否か	<A> not in <B>	 <B> not in <A> 
もし <A> が英小文字ならば	if <A> . islower ( ) :	 lower . if ( <A> ) : 
表 <E> のカラム <d> 、 <c> 、 <b> 、 <a>	<E> [ [ <d> , <c> , <b> , <a> ] ]	 sns . pairplot ( <E> [ [ <c> , <b> , <a> ] ] ) 
<A> を 8 進数表現にする	oct ( <A> )	 int ( <A> , <B> ) 
<B> 中で <A> が見つからない場合	if <B> . find ( <A> ) == -1 :	 if <B> . find ( <A> ) == -1 : 
<B> について、正規表現 <C> にマッチした箇所を <A> にリプレースする	re . subn ( <C> , <B> , <A> )	 sns . re . subn ( <C> , <B> , <A> ) 
データフレーム <B> の <a> をドロップし、置き換える	<B> = <B> . drop ( <a> , axis = 1 )	 <B> . drop ( <a> , axis = 1 , inplace = True ) 
<A> の <b> と表属性 <c> ごとに <d> の値の合計を算出する	<A> . groupby ( [ <b> , <c> ] ) [ <d> ] . sum ( )	 sns . pairplot ( <A> [ [ <b> , <c> , <d> ] ] ) 
空白で <A> を区切る	<A> . split ( )	 <B> . split ( <A> ) 
<A> から部分文字列 <B> の位置を文字列 <C> 内で探す	<C> . find ( <B> , <A> )	 re . sub ( <A> , <B> , <C> ) 
データフレーム <D> の表属性 <c> と <b> ごとに <a> の値の合計値を求める	<D> . groupby ( [ <c> , <b> ] ) [ <a> ] . sum ( )	 os . groupby ( [ <D> [ <c> , <b> ] ] ) [ <a> ] . sum ( ) 
データフレーム <A> の <b> 行目から <c> 行目まで	<A> [ <b> : <c> ]	 <A> [ <b> : <c> ] 
サイコロの出目	random . randint ( 1 , 6 )	 os . mkdir ( <a> ) 
<B> 中に <A> がないかどうか	<B> . find ( <A> ) == -1	 <B> . find ( <A> ) == -1 
表 <A> の先頭の <b> 行を調べる	<A> . head ( <b> )	 <A> . head ( <b> ) 
オブジェクト <B> に属性 <A> があった場合	if hasattr ( <B> , <A> ) :	 for if not hasattr ( <B> , <A> ) : 
<A> で <C> から <B> を探す	<A> . find ( <B> , <C> )	 <C> . find ( <B> , <A> ) 
オブジェクト <B> にフィールド <A> があらなければ	if not hasattr ( <B> , <A> ) :	 while not hasattr ( <B> , <A> ) : 
<B> のそれぞれを文字列に変換し、 <A> で連結する	<A> . join ( str ( x ) for x in <B> )	 <A> . join ( str ( x ) for x in <B> ) 
全結合で <A> と表 <B> を結合する	pd . merge ( <A> , <B> , how = 'outer' )	 os . pd . merge ( <A> , <B> , how = 'outer' ) 
<a> で文字列 <B> を分割した文字列のリスト	<B> . split ( <a> )	 re . split ( <B> , <a> ) 
<B> の後ろから <A> を取り除く	<B> . removesuffix ( <A> )	 <A> . rstrip ( <B> ) 
ファイル <A> をオープンする	open ( <A> )	 id ( <A> ) 
表データ <A> の <b> と <c> と <d> についての箱ひげ図をプロットする	plt . boxplot ( [ <A> [ <b> ] , <A> [ <c> ] , <A> [ <d> ] ] )	 int ( <A> [ <b> , <c> ] , <d> ] ] ) 
表データ <B> の <a> を選択する	<B> [ <a> ]	 <B> [ <a> ] 
データフレーム <C> の <b> ごとに <a> コラムの平均値を算出する	<C> . groupby ( [ <b> ] ) [ <a> ] . mean ( )	 <C> . groupby ( [ <b> ] ) [ <a> ] . mean ( ) 
<B> を幅 <A> で中央寄せする	<B> . center ( <A> )	 <B> . center ( <A> ) 
読み込み用にで <A> ファイル名をオープンする	open ( <A> , 'r' )	 with open ( <A> , 'r' ) 
もし <A> が NaN とき	if math . isnan ( <A> ) :	 if <A> . dropna ( ) : 
身長 <B> と <A> から BMI を確認する	<A> / ( <B> / 100 ) ** 2	 <A> / ( <B> / 100 ) ** 2 
もし文字列 <B> が <A> で始まったならば	if <B> . startswith ( <A> ) :	 prefix . if ( <B> , <A> ) : 
表データ <A> の前から <b> 行までを表示する	<A> [ : <b> ]	 [ <A> : <b> ] 
表データ <D> の <c> と <b> と <a> 列について関係性を一気に描写する	sns . pairplot ( <D> [ [ <c> , <b> , <a> ] ] )	 plt . pairplot ( <D> [ [ <c> , <b> , <a> ] ] ) 
文字列 <B> を <A> 区切り記号で区切った最初の部分	<B> . split ( <A> ) [ 0 ]	 <B> . split ( <A> ) [ 0 ] 
<b> 区切りで <a> からデータフレームを読み込む	pd . read_csv ( <a> , sep = <b> )	 pd . read_csv ( <a> , sep = <b> ) 
表データ <A> とデータフレーム <B> を縦結合する	pd . concat ( [ <A> , <B> ] )	 pd . concat ( [ <A> , <B> ] ) 
<C> の <b> ごとに <a> の平均を求める	<C> . groupby ( [ <b> ] ) [ <a> ] . mean ( )	 <C> . groupby ( [ <b> ] ) [ <a> ] . mean ( ) 
<B> が <A> のインスタンスならば	if isinstance ( <B> , <A> ) :	 while isinstance ( <B> , <A> ) : 
表データ <A> の形状	<A> . shape	 <A> . shape 
<c> 区切りで <b> から表を読み、 <A> に代入する	<A> = pd . read_csv ( <b> , sep = <c> )	 <B> = pd . read_csv ( <A> , sep = <b> ) 
<A> のカラム <b> と <c>	<A> [ [ <b> , <c> ] ]	 [ <A> [ [ <b> , <c> ] ] 
データフレーム <A> の NaN をデータフレーム <A> の平均値で埋める	<A> . fillna ( <A> . mean ( ) )	 math . <A> . fillna ( <A> . mean ( ) ) 
<a> 才未満、または <b> 才以上の場合	if age <  <a> or age >= <b> :	 <a> if age < <b> or age >= <a> : 
もし <A> がリストあるいは組ならば	if isinstance ( <A> , ( list , tuple ) ) :	 while isinstance ( <A> , ( list , tuple ) ) : 
もし <A> が <B> 内で見つからないならば	if <B> . find ( <A> ) == -1 :	 nan . find ( <A> , <B> ) == -1 : 
文字列 <A> 全体に <B> 正規表現がマッチしたならば	if re . fullmatch ( <B> , <A> ) :	 if re . fullmatch ( <B> , <A> ) : 
もし <B> と <A> が等しいとみなせなかった場合	if not math . isclose ( <B> , <A> ) :	 isclose not math . isclose ( <B> , <A> ) : 
<B> 文字の空白で <A> 内のタブ記号を置換する	<A> . expandtabs ( <B> )	 <B> . expandtabs ( <A> ) 
もし <A> が <B> 文字列中で発見されるならば	if <B> . find ( <A> ) >= 0 :	 . if <B> . find ( <A> ) >= 0 : 
辞書 <B> に <A> 項目名が含まれているか	<A> in <B>	 <B> in <A> 
文字列 <A> の先頭が suffix の場合	if <A> . startswith ( prefix ) :	 if <A> . startswith ( prefix ) : 
表データ <B> 内の <a> を欠損に置換し、欠損がある行を消す	<B> . replace ( <a> , np . nan ) . dropna ( )	 <B> . replace ( <a> , np . nan ) . dropna ( ) 
<A> の全てが真か否か	all ( <A> )	 class1 . all ( <A> ) 
表データ <B> の表属性 <a> のユニークな要素数	<B> [ <a> ] . nunique ( )	 not <B> [ <a> ] . nunique ( ) 
<A> 中に <B> がないとき	if <A> . find ( <B> ) == -1 :	 with if <A> . find ( <B> ) == -1 : 
辞書 <B> から項目名 <A> の値を得る	<B> . get ( <A> )	 <A> . get ( <B> ) 
凡例を最適な位置に加える	plt . legend ( loc = 'best' )	 <B> . legend ( loc = 'best' ) 
<A> にマッチした <B> の部分をリストにする	re . findall ( <A> , <B> )	 re . findall ( <A> , <B> ) 
Matplotlib ライブラリを <A> としてインポートする	from matplotlib import pyplot as <A>	 pd . merge ( <A> , <B> , on = <c> ) 
部分文字列 <B> を文字列 <A> 内で右から探す	<A> . rfind ( <B> )	 <A> . rfind ( <B> ) 
<A> がプロパティ <B> を持つ間	while hasattr ( <A> , <B> ) :	 while hasattr ( <A> , <B> ) : 
整数 <A> のビット数	<A> . bit_length ( )	 int ( <A> , ) 
表 <B> の <a> をドロップする	<B> . drop ( [ <a> ] )	 delattr ( <B> , <a> ) 
文字列 <A> で <B> が見つからないかどうか	<A> . find ( <B> ) == -1	 <B> . find ( <A> ) == -1 
もしオブジェクト <A> が実数ならば	if isinstance ( <A> , float ) :	 while isinstance float ( <A> , float ) : 
ハッシュ表 <B> のキー <A> のデータを参照する	<B> [ <A> ]	 map ( <B> , <A> ) 
ビンの名前を <D> として、 <A> 表の <b> を分割数を整数値 <C> として分割する	pd . cut ( <A> [ <b> ] , <C> , label = <D> )	 int ( <A> , <b> , <C> , label = <D> ) 
<C> の <b> と <a> を降順に並び替える	<C> . sort_values ( [ <b> , <a> ] , ascending = False )	 <D> . sort_values ( <C> , <b> , <a> ) 
全結合で <A> と <B> を一つにまとめる	pd . merge ( <A> , <B> , how = 'outer' )	 pd . merge ( <A> , <B> , how = 'outer' ) 
<A> のカラム <b> を消して、インプレースする	<A> . drop ( <b> , axis = 1 , inplace = True )	 pd . drop ( <A> , axis = 1 , inplace = True ) 
<A> の末尾から <B> を取り除く	<A> . removesuffix ( <B> )	 <A> . removesuffix ( <B> ) 
タブ区切りで <b> を読み、 <A> とする	<A> = pd . read_csv ( <b> , sep = '\\\\t' )	 <B> = pd . read_csv ( <A> , sep = '\\\\t' ) 
<A> を切り上げた整数	math . floor ( <A> )	 math . ceil ( <A> ) 
y 軸のラベルを <a> にする	plt . ylabel ( <a> )	 plt . ylabel ( <a> ) 
<C> の <b> 列と <a> 列を大きい順に整列する	<C> . sort_values ( [ <b> , <a> ] , ascending = False )	 <D> . sort_values ( <C> , [ <b> , <a> ] ] , ascending = False ) 
